case,dataset_mode,model_name,negative_sampling,seed,deletion_rate,objective,score,history,method,label_count,query_count,single_query_count,multi_query_count,label_coverage,full_set_coverage,partial_answer_recall,mean_set_size,single_full_set_coverage,multi_full_set_coverage,single_mean_set_size,multi_mean_set_size,multi_minus_single_full_set_coverage
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,minmax,static,label_minmax_static,190310,173509,159915,13594,0.8553360306867742,0.846221233480684,0.8551817377688081,1877.2679169380262,0.8547603414313855,0.7457701927320877,1908.177200387706,1513.6620567897603,-0.1089901486992978
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,negscore,expanding,label_negscore_expanding,190310,173509,159915,13594,0.8689033681887447,0.8601110028874583,0.8668465070909613,3970.2403506446353,0.8648281899759247,0.8046196851552155,3992.288428227496,3710.874577019273,-0.06020850482070916
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,negscore,rolling,label_negscore_rolling,190310,173509,159915,13594,0.8984971887972256,0.8917577762536814,0.89780369772935,4823.122264551118,0.8969952787418316,0.8301456524937473,4873.036269268048,4235.951596292482,-0.06684962624808433
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,negscore,static,label_negscore_static,190310,173509,159915,13594,0.8328989543376596,0.8220956837973823,0.8293652895666336,2214.2453820839264,0.8259325266547853,0.7769604237163454,2191.396504392959,2483.0314844784466,-0.0489721029384399
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,softmax,expanding,label_softmax_expanding,190310,173509,159915,13594,0.9493247858756765,0.9491035047173345,0.9532375018833934,7762.344840901625,0.9564331050870775,0.8628806826541121,7812.088540787293,7177.177578343387,-0.09355242243296535
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,softmax,rolling,label_softmax_rolling,190310,173509,159915,13594,0.9901318900740896,0.9902656346356673,0.9911087225062292,9829.87245618383,0.9919269611981365,0.9707223775194939,9843.881899759248,9665.070325143446,-0.02120458367864264
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,label,softmax,static,label_softmax_static,190310,173509,159915,13594,0.7977615469497136,0.797134442593756,0.8106917064080669,2612.883441204779,0.8208423224838195,0.5182433426511697,2740.6221805334085,1110.210166249816,-0.30259897983264983
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,query_max,margin,expanding,query_max_margin_expanding,190310,173509,159915,13594,0.8450055173138563,0.845293327723634,0.857251955284046,3397.4734912886365,0.8668042397523684,0.5922465793732529,3557.2616202357503,1517.7825511254966,-0.27455766037911555
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,query_max,margin,rolling,query_max_margin_rolling,190310,173509,159915,13594,0.8980768220272187,0.8986162101101384,0.908418529624202,4754.949691370476,0.9163180439608543,0.6903781079888186,4955.452728011756,2396.3030013241137,-0.22593993597203565
icews05_15_distmult,icews05_15,temporal_distmult,filtered,17,0.3,query_max,margin,static,query_max_margin_static,190310,173509,159915,13594,0.7950974725447953,0.7945409171858521,0.8082153699260016,2654.5923266228265,0.8185723665697402,0.5118434603501545,2783.5553512803676,1137.5169927909371,-0.3067289062195857
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,margin,expanding,label_margin_expanding,190310,173509,159915,13594,0.8469234407020125,0.8450166850134575,0.8572035979071061,3238.270210767165,0.8651283494356377,0.608430189789613,3390.4637588719006,1447.9192290716492,-0.2566981596460246
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,margin,rolling,label_margin_rolling,190310,173509,159915,13594,0.9001576375387526,0.899486481969235,0.9087725668417448,4536.516526520239,0.9152862458180908,0.7136236574959541,4729.706056342432,2263.903339708695,-0.20166258832213668
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,margin,static,label_margin_static,190310,173509,159915,13594,0.7965214649781934,0.7944198860001499,0.8083689391063936,2550.2006293621657,0.8175593283932089,0.5222156833897308,2672.6799799893693,1109.396939826394,-0.2953436450034781
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,minmax,expanding,label_minmax_expanding,190310,173509,159915,13594,0.8809311123955651,0.8727904604372108,0.8797156647861799,2659.422018454374,0.8784979520370196,0.8056495512726203,2656.0299596660725,2699.324996321907,-0.07284840076439936
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,minmax,rolling,label_minmax_rolling,190310,173509,159915,13594,0.8987494088592297,0.8917174325251139,0.8979226591262566,3320.1220858860347,0.8969890254197542,0.8297042813005738,3319.204840071288,3330.912240694424,-0.0672847441191804
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,minmax,static,label_minmax_static,190310,173509,159915,13594,0.856182018811413,0.8466361975459487,0.8547397200773971,2014.5282665452512,0.8532908107432073,0.768353685449463,2013.7561454522715,2023.6112255406797,-0.08493712529374431
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,negscore,expanding,label_negscore_expanding,190310,173509,159915,13594,0.8695023908360044,0.8607680293241273,0.8677761372908311,3970.0575071033777,0.8660288278147766,0.7988818596439605,3998.185930025326,3639.164705016919,-0.06714696817081611
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,negscore,rolling,label_negscore_rolling,190310,173509,159915,13594,0.898155640796595,0.8912160176129192,0.8976562395717887,4814.046896702765,0.8969765187755996,0.8234515227306165,4871.122834005566,4142.625790790054,-0.07352499604498308
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,negscore,static,label_negscore_static,190310,173509,159915,13594,0.834091745047554,0.823455843789083,0.8305681456098725,2340.6427274665866,0.8271956977144108,0.7794615271443284,2319.9952975017977,2583.5317787259087,-0.047734170570082446
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,softmax,expanding,label_softmax_expanding,190310,173509,159915,13594,0.9344438022174347,0.9334674282025717,0.9389074643856817,6946.952964975881,0.9425632367195073,0.8264675592173018,7012.504511771879,6175.827791672797,-0.11609567750220551
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,softmax,rolling,label_softmax_rolling,190310,173509,159915,13594,0.9871525405916662,0.9872513817727034,0.9883738979918428,9629.967390740538,0.9893068192477253,0.9630719435044873,9645.275690210425,9449.88597910843,-0.026234875743238018
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,label,softmax,static,label_softmax_static,190310,173509,159915,13594,0.8012085544637696,0.7990536513956048,0.8127803886016717,2534.599865136679,0.8216865209642623,0.5328085920258938,2657.838570490573,1084.8633956157128,-0.2888779289383685
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,query_max,margin,expanding,query_max_margin_expanding,190310,173509,159915,13594,0.8469286952866376,0.8450224484032529,0.8572074401669698,3237.5842982208414,0.8651283494356377,0.6085037516551419,3389.761585842479,1447.4245990878328,-0.25662459778049573
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,query_max,margin,rolling,query_max_margin_rolling,190310,173509,159915,13594,0.8991855393831117,0.8984836521448455,0.9078208278461579,4497.080284019849,0.9143482475064878,0.7118581727232602,4688.836488134321,2241.32823304399,-0.20249007478322756
icews05_15_distmult,icews05_15,temporal_distmult,filtered,29,0.3,query_max,margin,static,query_max_margin_static,190310,173509,159915,13594,0.7977142556880878,0.7956474880265577,0.8095093767233253,2564.5555389057627,0.8186536597567458,0.5250110342798293,2687.61210017822,1116.961747829925,-0.29364262547691644
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,margin,expanding,label_margin_expanding,190310,173509,159915,13594,0.8490147653827965,0.8478349826233798,0.8600851826100948,3269.7525892028657,0.8685489166119501,0.6041636015889363,3421.668048650846,1482.6729439458584,-0.26438531502301377
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,margin,rolling,label_margin_rolling,190310,173509,159915,13594,0.9001103462771268,0.8998495755263416,0.9094258921924923,4581.508117734526,0.9163993371478598,0.7051640429601295,4775.321758434168,2301.5531116669117,-0.21123529418773035
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,margin,static,label_margin_static,190310,173509,159915,13594,0.8016026483106511,0.800033427660813,0.8136303648873603,2553.673273432502,0.8228746521589595,0.5313373547153156,2676.3081199387175,1111.0403854641754,-0.2915372974436439
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,minmax,expanding,label_minmax_expanding,190310,173509,159915,13594,0.879943250486049,0.871816447561798,0.8788496834505976,2598.3494573768508,0.8777100334552731,0.8024863910548772,2602.225626113873,2552.751581580109,-0.07522364240039592
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,minmax,rolling,label_minmax_rolling,190310,173509,159915,13594,0.8989911197519836,0.8919998386250857,0.8982744180167658,3277.5305949547287,0.8974205046430916,0.8282330439899955,3286.4850764468624,3172.1932470207444,-0.06918746065309611
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,minmax,static,label_minmax_static,190310,173509,159915,13594,0.8578319583836898,0.8485323527886162,0.8566326345568346,2001.1348517944314,0.855335647062502,0.7685008091805208,2008.9936028515149,1908.6872885096366,-0.08683483788198121
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,negscore,expanding,label_negscore_expanding,190310,173509,159915,13594,0.8691188061583732,0.860358828648658,0.8671826613748935,3906.4706441740773,0.8652284025888753,0.8030748859791085,3932.4860519651065,3600.4346035015446,-0.06215351660976687
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,negscore,rolling,label_negscore_rolling,190310,173509,159915,13594,0.8978824023960906,0.8909105579537661,0.8971158417313949,4776.002616578967,0.8962573867367039,0.8280123583934088,4829.338654910422,4148.576357216419,-0.06824502834329504
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,negscore,static,label_negscore_static,190310,173509,159915,13594,0.8331669381535389,0.8224011434565354,0.8296342752017962,2139.676005279265,0.8262702060469624,0.7768868618508166,2116.0858893787326,2417.181771369722,-0.04938334419614587
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,softmax,expanding,label_softmax_expanding,190310,173509,159915,13594,0.9363774893594662,0.935916868865592,0.9412646770896198,7037.112507132195,0.9452396585686146,0.826246873620715,7101.974348872839,6274.100779755775,-0.11899278494789955
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,softmax,rolling,label_softmax_rolling,190310,173509,159915,13594,0.9880090378855552,0.9880640197338466,0.9891894176478837,9676.841310825375,0.9901822843385548,0.9631455053700162,9694.094662789606,9473.878990731206,-0.02703677896853862
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,label,softmax,static,label_softmax_static,190310,173509,159915,13594,0.8061163365035994,0.8043156262787521,0.8178304352007159,2547.6075016281575,0.826845511678079,0.5392820361924379,2670.5912828690243,1100.8698690598794,-0.2875634754856411
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,query_max,margin,expanding,query_max_margin_expanding,190310,173509,159915,13594,0.8485576165204141,0.8473796748295478,0.8596418818783366,3260.028828475756,0.8681174373886127,0.6034279829336472,3411.5647937967046,1477.4134176842724,-0.2646894544549655
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,query_max,margin,rolling,query_max_margin_rolling,190310,173509,159915,13594,0.898712626766854,0.8983799111285293,0.9080091960913705,4529.099239808886,0.9149610730700685,0.7033249963219067,4721.083250476816,2270.667353244078,-0.21163607674816176
icews05_15_distmult,icews05_15,temporal_distmult,filtered,43,0.3,query_max,margin,static,query_max_margin_static,190310,173509,159915,13594,0.8021175976039094,0.8005233157934171,0.8141338930424799,2559.6791347999238,0.8233686646030703,0.5317787259084891,2682.559315886565,1114.160217743122,-0.2915899386945813
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,margin,expanding,label_margin_expanding,190310,173509,159915,13594,0.8473753349797698,0.8441982836625189,0.8558191435225192,2786.2774322945784,0.8622955945345965,0.631307929969104,2919.100803551887,1223.7903486832427,-0.23098766456549247
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,margin,rolling,label_margin_rolling,190310,173509,159915,13594,0.9001944196311281,0.8985643396019803,0.9076704083624474,4113.24051778294,0.9133039427195697,0.7251728703839929,4293.00228871588,1998.5867294394586,-0.1881310723355768
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,margin,static,label_margin_static,190310,173509,159915,13594,0.8025852556355421,0.7979643707242852,0.8115309139704127,2196.1469894933402,0.8184160335178063,0.5573782551125497,2302.2400400212614,948.1059290863616,-0.26103777840525666
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,minmax,expanding,label_minmax_expanding,190310,173509,159915,13594,0.8791603173769114,0.8710729702781989,0.8776911529064155,2880.575728060216,0.8762342494450177,0.8103575106664705,2860.999906200169,3110.8587612181846,-0.06587673877854716
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,minmax,rolling,label_minmax_rolling,190310,173509,159915,13594,0.8983658241815985,0.8914119728659609,0.8972176021542339,3675.5108668714593,0.8959884938873777,0.8375754009121671,3663.2823187318263,3819.363174930116,-0.05841309297521058
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,minmax,static,label_minmax_static,190310,173509,159915,13594,0.8573064999211812,0.8479329602499006,0.8556756442648529,2181.9580771026285,0.8540161961041803,0.7763719287921141,2163.8278147766,2395.2360600264824,-0.0776442673120662
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,negscore,expanding,label_negscore_expanding,190310,173509,159915,13594,0.8688298040039935,0.8600533689895049,0.8668871963734189,4301.440956953242,0.8649532564174718,0.8024128291893482,4312.483162930307,4171.5443578049135,-0.06254042722812359
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,negscore,rolling,label_negscore_rolling,190310,173509,159915,13594,0.8979980032578425,0.8910834596476264,0.8972589295262758,5186.58490337677,0.8964137197886377,0.8283801677210534,5224.857261670262,4736.362439311461,-0.06803355206758432
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,negscore,static,label_negscore_static,190310,173509,159915,13594,0.8327465713835321,0.8220495766790196,0.8294694605501248,2542.118725829784,0.8262952193352718,0.7721053405914374,2514.4204108432605,2867.951890539944,-0.05418987874383441
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,softmax,expanding,label_softmax_expanding,190310,173509,159915,13594,0.88122536913457,0.878761332265185,0.8880246615199845,4212.578269715115,0.8933120720382703,0.7075915845225835,4318.515830284839,2966.366338090334,-0.18572048751568682
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,softmax,rolling,label_softmax_rolling,190310,173509,159915,13594,0.9716515159476643,0.9711772876334945,0.9736324916863103,8525.175587433505,0.975224337929525,0.9235692217154627,8560.432986273958,8110.42003825217,-0.05165511621406227
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,label,softmax,static,label_softmax_static,190310,173509,159915,13594,0.8063317744732279,0.8018661856157318,0.8152223676293032,2173.9090767625885,0.8220992402213676,0.5638516992790937,2279.617628114936,930.3911284390172,-0.25824754094227387
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,query_max,margin,expanding,query_max_margin_expanding,190310,173509,159915,13594,0.8485155798434134,0.8453567250113827,0.8568951683973095,2806.6433499126847,0.8633148860332052,0.6341032808592026,2940.375805896883,1233.4621156392527,-0.22921160517400252
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,query_max,margin,rolling,query_max_margin_rolling,190310,173509,159915,13594,0.900614786401135,0.8990427009549937,0.908141030306307,4120.425084577745,0.9137917018416033,0.7255406797116375,4300.222411906325,2005.3530233926733,-0.1882510221299658
icews05_15_distmult,icews05_15,temporal_distmult,filtered,59,0.3,query_max,margin,static,query_max_margin_static,190310,173509,159915,13594,0.8034102254216804,0.7988000622446098,0.812327222327136,2206.588401754376,0.8191851921333209,0.5589966161541857,2313.117956414345,953.4124613800205,-0.26018857597913514
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,margin,expanding,label_margin_expanding,190310,173509,159915,13594,0.8485733802742893,0.8475929202519754,0.8595975680224913,3210.474459538122,0.8678485445392865,0.6093129321759599,3360.2585310946442,1448.467706341033,-0.25853561236332656
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,margin,rolling,label_margin_rolling,190310,173509,159915,13594,0.9002364563081289,0.899688200612072,0.9092320345887884,4544.954284792143,0.9158615514492074,0.7094306311608063,4735.916824563049,2298.5386199794025,-0.20643092028840115
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,margin,static,label_margin_static,190310,173509,159915,13594,0.7993694498449897,0.7985061293650474,0.8119401664165913,2520.073927000905,0.8213863615045492,0.529351184346035,2641.1783134790358,1095.4448286008533,-0.29203517715851424
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,minmax,expanding,label_minmax_expanding,190310,173509,159915,13594,0.8806631285796858,0.8727040095902806,0.8801749978046309,2473.9765833472616,0.8794422036707,0.7934382815948212,2492.423462464434,2256.9740326614683,-0.08600392207587881
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,minmax,rolling,label_minmax_rolling,190310,173509,159915,13594,0.89877042719773,0.8918211735414301,0.8986145929511978,3123.0232495144346,0.8981146233936779,0.8177872590848904,3144.4995341275053,2870.38384581433,-0.08032736430878751
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,minmax,static,label_minmax_static,190310,173509,159915,13594,0.8563922021964163,0.84707997856019,0.8556579561471238,1857.1997936706452,0.8546853015664572,0.7576136530822422,1870.9165994434543,1695.8401500662058,-0.09707164848421501
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,negscore,expanding,label_negscore_expanding,190310,173509,159915,13594,0.8679155062792286,0.8590332489957293,0.8660521793277156,3877.062042891147,0.8641840978019573,0.7984404884507871,3906.5555513866743,3530.110857731352,-0.06574360935117018
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,negscore,rolling,label_negscore_rolling,190310,173509,159915,13594,0.8983290420892228,0.8913543389680074,0.8978111972051769,4710.1627696546,0.8971391051496107,0.8233043989995587,4766.769727667824,4044.258569957334,-0.07383470615005205
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,negscore,static,label_negscore_static,190310,173509,159915,13594,0.8315485260890126,0.8207528139750676,0.8280279132611,1974.3042724008553,0.8246756089172372,0.7746064440194204,1950.388837820092,2255.636972193615,-0.050069164897816876
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,softmax,expanding,label_softmax_expanding,190310,173509,159915,13594,0.9351321528033208,0.9344414410779844,0.9400256580624746,6957.772691906472,0.9439264609323703,0.8228630278063852,7022.86592252134,6192.03898778873,-0.12106343312598511
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,softmax,rolling,label_softmax_rolling,190310,173509,159915,13594,0.9867952288371604,0.9869113417747782,0.9881034989539448,9593.463630128697,0.9891192195854047,0.9609386494041489,9612.938461057436,9364.368618508166,-0.02818057018125586
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,label,softmax,static,label_softmax_static,190310,173509,159915,13594,0.8033051337291787,0.802275386291201,0.8155665873323169,2503.3135284048667,0.8247756620704749,0.537590113285273,2624.8318294093738,1073.8152861556568,-0.28718554878520197
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,query_max,margin,expanding,query_max_margin_expanding,190310,173509,159915,13594,0.8478219746729021,0.8468263894091949,0.8588569724337898,3197.5316784720103,0.8671169058562361,0.6081359423274975,3346.7662570740704,1441.9889657201707,-0.2589809635287387
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,query_max,margin,rolling,query_max_margin_rolling,190310,173509,159915,13594,0.8991697756292365,0.8985528128223896,0.9081889570923282,4509.300918107994,0.9148610199168308,0.7067088421362365,4699.082406278335,2276.778725908489,-0.20815217778059425
icews05_15_distmult,icews05_15,temporal_distmult,filtered,71,0.3,query_max,margin,static,query_max_margin_static,190310,173509,159915,13594,0.7993169039987389,0.798448495467094,0.8118825325186378,2519.5842175333846,0.8213238282837757,0.529351184346035,2640.6692305287183,1095.183021921436,-0.2919726439377407
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8545445123847031,0.8583500176657638,0.8775194091101679,3411.95197856554,0.8954627354627355,0.5289328293108462,3620.8908108108108,1557.3844140738586,-0.3665299061518893
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8981500673644938,0.9007772936049935,0.9164049495863198,4090.8926215993406,0.9301556101556101,0.6400116312881652,4319.746863226863,2059.553358534458,-0.2901439788674449
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8223131930770028,0.825962784124367,0.8465717401277633,2973.1759510069487,0.865945945945946,0.4710671706891538,3164.3547583947584,1276.2486187845304,-0.39487877525679216
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.899419628977096,0.8886173595571782,0.8981506211992905,2494.8211930279117,0.8974610974610975,0.8101192207036929,2578.8228665028664,1749.211689444606,-0.08734187675740457
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8986423463571355,0.8877340713696855,0.8974782239084147,2492.000412201154,0.8968714168714169,0.8066298342541437,2575.389058149058,1751.8322186682176,-0.09024158261727322
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.8962845890765883,0.88520197856554,0.89501789242765,2429.12148156872,0.8943488943488943,0.8040127944169817,2513.9087305487305,1676.5391102064555,-0.0903360999319126
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8966214115452379,0.8851136497467907,0.8926101726758304,3195.8669179130843,0.8894676494676494,0.8464669962198313,3272.53981981982,2515.308519918581,-0.0430006532478181
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.8988496217224583,0.8876162996113532,0.8948797326020268,3261.687227652809,0.8917608517608517,0.850828729281768,3338.004684684685,2584.28380343123,-0.04093212247908373
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8936677375893876,0.8818749263926511,0.8894008922612738,3105.938493699211,0.8860606060606061,0.8447223029950567,3178.258247338247,2464.0191916254726,-0.04133830306554942
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8793657373821121,0.8831115298551407,0.8999205157468319,3948.923890001178,0.9158067158067158,0.5929049142192497,4159.276723996724,2081.8054667054375,-0.32290180158746606
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,softmax,rolling,label_softmax_rolling,38596,33964,30525,3439,0.9669654886516738,0.968231068189848,0.9740211157285116,6159.886674125545,0.9792301392301392,0.8706019191625473,6253.5214086814085,5328.772899098575,-0.10862822006759199
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,label,softmax,static,label_softmax_static,38596,33964,30525,3439,0.823349569903617,0.826963844070192,0.8477378908419648,2953.666823695678,0.8669287469287469,0.47223029950567025,3146.267583947584,1244.1180575748765,-0.39469844742307664
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,query_max,margin,expanding,query_max_margin_expanding,38596,33964,30525,3439,0.8507876463882268,0.8546696502178778,0.8740011881367001,3348.9119067247675,0.8921867321867322,0.5216632742076185,3556.175561015561,1509.2134341378307,-0.3705234579791137
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,query_max,margin,rolling,query_max_margin_rolling,38596,33964,30525,3439,0.8926572701834387,0.8953597927217053,0.9115578032532057,3998.2388705688377,0.9259295659295659,0.6240186100610643,4226.325798525799,1973.7103809246873,-0.3019109558685016
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,17,0.3,query_max,margin,static,query_max_margin_static,38596,33964,30525,3439,0.8158358379106643,0.8197797668119186,0.8406347115653076,2897.2475856789542,0.8605077805077805,0.4582727537074731,3085.670466830467,1224.7822041291072,-0.4022350268003074
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,margin,expanding,label_margin_expanding,38596,33964,30525,3439,0.8566172660379314,0.8620303851136497,0.8806498190097694,3405.9159404074903,0.8988697788697789,0.5350392555975574,3617.5881408681407,1527.0866530968306,-0.36383052327222154
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,margin,rolling,label_margin_rolling,38596,33964,30525,3439,0.8992123536117732,0.9030149570133083,0.9194500450633674,4087.8295253798137,0.9344144144144144,0.6243093922651933,4321.1623587223585,2016.7377144518755,-0.3101050221492211
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,margin,static,label_margin_static,38596,33964,30525,3439,0.8184785988185305,0.8237840065952184,0.8443036523485459,2911.4076080555883,0.8643079443079443,0.46408839779005523,3102.8278132678133,1212.3375981389938,-0.4002195465178891
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,minmax,expanding,label_minmax_expanding,38596,33964,30525,3439,0.9014146543683283,0.890913908844659,0.9011146022025188,2331.568572606289,0.900966420966421,0.8016865367839489,2418.430335790336,1560.5725501599302,-0.09927988418247213
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,minmax,rolling,label_minmax_rolling,38596,33964,30525,3439,0.8999896362317339,0.8892651042280061,0.8997847627646827,2316.934401130609,0.8996560196560196,0.797034021517883,2403.2183783783785,1551.0668799069497,-0.10262199813813655
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,minmax,static,label_minmax_static,38596,33964,30525,3439,0.8997046326044149,0.8891178895300906,0.8994662883015256,2295.231774820398,0.8993939393939394,0.7979063681302704,2381.929565929566,1525.6911892992148,-0.10148757126366903
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,negscore,expanding,label_negscore_expanding,38596,33964,30525,3439,0.8991087159291118,0.8875279707926039,0.8950751075368317,3147.527735249087,0.892055692055692,0.8473393428322187,3224.220016380016,2466.797324803722,-0.04471634922347334
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,negscore,rolling,label_negscore_rolling,38596,33964,30525,3439,0.9001969115970567,0.888882346013426,0.8963980769554318,3167.0175479919917,0.8935298935298935,0.8476301250363478,3242.917968877969,2493.315789473684,-0.04589976849354571
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,negscore,static,label_negscore_static,38596,33964,30525,3439,0.8956368535599544,0.8837298315863856,0.8914133872840149,3051.4713520197856,0.8882555282555282,0.8435591741785403,3123.9952825552828,2407.7397499273043,-0.04469635407698791
icews14_continuous_complex,icews14,continuous_tcomplex,filtered,29,0.3,label,softmax,expanding,label_softmax_expanding,38596,33964,30525,3439,0.8770338895222303,0.8810799670239077,0.8981230943875215,3851.2775585914496,0.9141359541359542,0.5876708345449259,4063.2601146601146,1969.6935155568478,-0.3264651195910283
