deletion_rate,method,timestamp_id,timestamp_raw,timestamp_plot,coverage_mean,coverage_sd,coverage_min,coverage_max,seed_count
0,weighted,294,295,295,0.8953613808,0.003736894946,0.8932038835,0.8996763754,3
0,weighted,295,296,296,0.9189189189,0.009376873871,0.9084084084,0.9264264264,3
0,weighted,296,297,297,0.8804909561,0.001118895871,0.8798449612,0.8817829457,3
0,weighted,297,298,298,0.8493150685,0.009060792161,0.8390410959,0.8561643836,3
0,weighted,298,299,299,0.9325396825,0.01729721803,0.9206349206,0.9523809524,3
0,weighted,299,300,300,0.9055080722,0.002175961868,0.9031339031,0.9074074074,3
0,weighted,300,301,301,0.8770080321,0.003135039156,0.8734939759,0.8795180723,3
0,weighted,301,302,302,0.9383116883,0,0.9383116883,0.9383116883,3
0,weighted,302,303,303,0.885380117,0.004415107857,0.8807017544,0.8894736842,3
0,weighted,303,304,304,0.9151291513,0.009762919967,0.9040590406,0.9225092251,3
0,weighted,304,305,305,0.9176829268,0.006097560976,0.9115853659,0.9237804878,3
0,weighted,305,306,306,0.9390243902,0.01397126736,0.9268292683,0.9542682927,3
0,weighted,306,307,307,0.8928980527,0.003576745704,0.8900343643,0.8969072165,3
0,weighted,307,308,308,0.8803854875,0.008389256569,0.8707482993,0.8860544218,3
0,weighted,308,309,309,0.8985765125,0.007756047942,0.8896797153,0.9039145907,3
0,weighted,309,310,310,0.9089456869,0.007987220447,0.9009584665,0.9169329073,3
0,weighted,310,311,311,0.9123655914,0.003724840446,0.9080645161,0.914516129,3
0,weighted,311,312,312,0.8866057839,0.0105452104,0.8744292237,0.8926940639,3
0,weighted,312,313,313,0.8688405797,0.01572647421,0.8586956522,0.8869565217,3
0,weighted,313,314,314,0.9109991604,0.001923835304,0.9093198992,0.9130982368,3
0,weighted,314,315,315,0.9119960669,0.004741224563,0.9085545723,0.9174041298,3
0,weighted,315,316,316,0.9074074074,0.001491861161,0.9056847545,0.9082687339,3
0,weighted,316,317,317,0.9173262973,0.005492522426,0.9129287599,0.9234828496,3
0,weighted,317,318,318,0.8941798942,0.004582144994,0.8888888889,0.8968253968,3
0,weighted,318,319,319,0.8859649123,0.01274531855,0.8713450292,0.8947368421,3
0,weighted,319,320,320,0.9043209877,0.01112824468,0.8950617284,0.9166666667,3
0,weighted,320,321,321,0.8976449275,0.008301767563,0.8885869565,0.9048913043,3
0,weighted,321,322,322,0.912745098,0.005164536153,0.9073529412,0.9176470588,3
0,weighted,322,323,323,0.9071856287,0.005185780861,0.9011976048,0.9101796407,3
0,weighted,323,324,324,0.8867265469,0.005667573199,0.880239521,0.8907185629,3
0,weighted,324,325,325,0.8961474037,0.003838003095,0.891959799,0.8994974874,3
0,weighted,325,326,326,0.877721943,0.02030880344,0.8592964824,0.8994974874,3
0,weighted,326,327,327,0.8846761453,0.0095769002,0.8744075829,0.8933649289,3
0,weighted,327,328,328,0.928635953,0.006403544209,0.9214092141,0.933604336,3
0,weighted,328,329,329,0.9161111111,0.005091750772,0.9116666667,0.9216666667,3
0,weighted,329,330,330,0.9000974659,0.005908555386,0.8932748538,0.9035087719,3
0,weighted,330,331,331,0.8895833333,0.01108531076,0.8796875,0.9015625,3
0,weighted,331,332,332,0.9222661397,0.007482092682,0.9169960474,0.9308300395,3
0,weighted,332,333,333,0.8805031447,0.003144654088,0.8773584906,0.8836477987,3
0,weighted,333,334,334,0.910331384,0.01181711077,0.9035087719,0.9239766082,3
0,weighted,334,335,335,0.8923809524,0.005947617141,0.8857142857,0.8971428571,3
0,weighted,335,336,336,0.887195122,0.01056128541,0.875,0.8932926829,3
0,weighted,336,337,337,0.9077004219,0.002416970303,0.9050632911,0.9098101266,3
0,weighted,337,338,338,0.8961352657,0.006858584959,0.8913043478,0.9039855072,3
0,weighted,338,339,339,0.8944892473,0.0161709804,0.8790322581,0.9112903226,3
0,weighted,339,340,340,0.8922764228,0.001760214235,0.8902439024,0.8932926829,3
0,weighted,340,341,341,0.9207317073,0.008066314973,0.9115853659,0.9268292683,3
0,weighted,341,342,342,0.8958333333,0.0142106819,0.8802083333,0.9079861111,3
0,weighted,342,343,343,0.8736897275,0.003631133768,0.8694968553,0.8757861635,3
0,weighted,343,344,344,0.9018691589,0.004672897196,0.8971962617,0.9065420561,3
0,weighted,344,345,345,0.9158974359,0.002350038818,0.9138461538,0.9184615385,3
0,weighted,345,346,346,0.9237770193,0.01303349174,0.909556314,0.9351535836,3
0,weighted,346,347,347,0.9047619048,0.01030982624,0.8928571429,0.9107142857,3
0,weighted,347,348,348,0.9215686275,0.003267973856,0.9183006536,0.9248366013,3
0,weighted,348,349,349,0.8688141923,0.01987282601,0.8473389356,0.8865546218,3
0,weighted,349,350,350,0.8894444444,0.005091750772,0.885,0.895,3
0,weighted,350,351,351,0.8836382114,0.004657089121,0.8795731707,0.8887195122,3
0,weighted,351,352,352,0.8869731801,0.006907186351,0.8812260536,0.8946360153,3
0,weighted,352,353,353,0.8982683983,0.00780422354,0.8917748918,0.9069264069,3
0,weighted,353,354,354,0.9063360882,0.01564437561,0.8884297521,0.9173553719,3
0,weighted,354,355,355,0.9257703081,0.009703365869,0.9201680672,0.9369747899,3
0,weighted,355,356,356,0.8938869666,0.005285554435,0.8892733564,0.8996539792,3
0,weighted,356,357,357,0.8862530414,0.01114981921,0.8740875912,0.8959854015,3
0,weighted,357,358,358,0.9105090312,0.003762377418,0.9064039409,0.9137931034,3
0,weighted,358,359,359,0.8822222222,0.02219442706,0.8633333333,0.9066666667,3
0,weighted,359,360,360,0.9454545455,0.00303030303,0.9424242424,0.9484848485,3
0,weighted,360,361,361,0.8947368421,0.004385964912,0.8903508772,0.899122807,3
0,weighted,361,362,362,0.9105691057,0.008130081301,0.9024390244,0.918699187,3
0,weighted,362,363,363,0.8591397849,0.006518470781,0.8532258065,0.8661290323,3
0,weighted,363,364,364,0.9257340242,0.007914638506,0.9170984456,0.932642487,3
0,weighted,364,365,365,0.918079096,0.005649717514,0.9124293785,0.9237288136,3
0.3,rolling,292,293,293,0.9118721461,0.005186217667,0.9082191781,0.9178082192,3
0.3,rolling,293,294,294,0.8910840932,0.005753706531,0.8844984802,0.8951367781,3
0.3,rolling,294,295,295,0.9012944984,0.01121068484,0.8948220065,0.9142394822,3
0.3,rolling,295,296,296,0.9094094094,0.003125624624,0.9069069069,0.9129129129,3
0.3,rolling,296,297,297,0.8798449612,0.001937984496,0.8779069767,0.8817829457,3
0.3,rolling,297,298,298,0.8470319635,0.012027002,0.8356164384,0.8595890411,3
0.3,rolling,298,299,299,0.9338624339,0.002291072497,0.9325396825,0.9365079365,3
0.3,rolling,299,300,300,0.9140550807,0.006579490247,0.9102564103,0.9216524217,3
0.3,rolling,300,301,301,0.8795180723,0.003984565228,0.8765060241,0.8840361446,3
