run,dataset_mode,model_name,negative_sampling,seed,method,deletion_rate,coverage_change_vs_delete0,mean_size_change_vs_delete0,mrr_change_vs_delete0
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,static_margin,0.3,-0.0003310388314,429.7786086,-0.0004171738764
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,top1,0.3,0.004524197362,0,-0.0004171738764
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,71,weighted,0.3,0.0003888392623,546.9833955,-0.0004171738764
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,adaptive,0.1,0.0008291014613,-28.51686703,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,adaptive,0.2,0.000621826096,40.78570318,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,adaptive,0.3,0.000621826096,124.9538553,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_minmax_static,0.1,0.00544097834,117.6232252,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_minmax_static,0.2,0.002798217432,242.4051974,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_minmax_static,0.3,-0.002098663074,208.4641932,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_negscore_static,0.1,0.00233184786,77.56881542,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_negscore_static,0.2,0.00310913048,256.8302674,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_negscore_static,0.3,-0.0008031920406,265.2652088,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_softmax_static,0.1,0.002590942067,99.53925277,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_softmax_static,0.2,-0.002202300757,104.0939735,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,kgcp_softmax_static,0.3,0.002539123225,243.0275417,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,rolling_margin,0.1,0.001114105089,-23.35244585,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,rolling_margin,0.2,0.00038864131,46.40273603,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,rolling_margin,0.3,0.0005181884133,128.0249508,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,static_margin,0.1,0.004637786299,119.279744,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,static_margin,0.2,-0.000466369572,111.4944554,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,static_margin,0.3,0.002046844233,242.0983003,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,top1,0.1,-0.001761840605,0,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,top1,0.2,-0.002046844233,0,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,top1,0.3,-0.004534148616,0,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,weighted,0.1,0.0005959166753,-25.74590631,-0.003027804017
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,weighted,0.2,0.000932739144,54.86959789,-0.004986826728
icews14_distmult_filtered,icews14,temporal_distmult,filtered,17,weighted,0.3,0.000544097834,129.7576692,-0.009962833495
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,adaptive,0.1,-0.001036376827,18.29878744,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,adaptive,0.2,-0.00116592393,-93.08531972,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,adaptive,0.3,-0.0005181884133,89.31526583,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_minmax_static,0.1,0.0005181884133,-14.16408436,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_minmax_static,0.2,-0.001010467406,164.9186962,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_minmax_static,0.3,-0.001761840605,460.5102083,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_negscore_static,0.1,0.001476836978,112.8619287,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_negscore_static,0.2,-0.002461394963,218.1199347,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_negscore_static,0.3,-0.0008031920406,496.5659654,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_softmax_static,0.1,0.004482329775,114.7036999,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_softmax_static,0.2,-0.007487822572,-78.34573531,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,kgcp_softmax_static,0.3,-0.007850554462,1.538086848,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,rolling_margin,0.1,-0.000233184786,23.79873562,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,rolling_margin,0.2,-0.000621826096,-86.65866929,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,rolling_margin,0.3,-0.000155456524,94.00645145,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,static_margin,0.1,0.005363250078,122.3182713,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,static_margin,0.2,-0.006114623277,-70.48992124,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,static_margin,0.3,-0.009042387812,-18.90789201,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,top1,0.1,-0.0002850036273,0,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,top1,0.2,-0.004637786299,0,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,top1,0.3,-0.007176909524,0,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,weighted,0.1,-0.0005959166753,24.42532905,-0.001945821893
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,weighted,0.2,-0.0008291014613,-88.16854078,-0.004945233121
icews14_distmult_filtered,icews14,temporal_distmult,filtered,29,weighted,0.3,-0.0001295471033,94.53666183,-0.009916177616
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,adaptive,0.1,-0.000155456524,46.03673956,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,adaptive,0.2,0.000466369572,123.5414292,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,adaptive,0.3,-0.000155456524,109.5937921,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_minmax_static,0.1,-0.002254119598,106.3484558,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_minmax_static,0.2,0.004870971085,252.8230387,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_minmax_static,0.3,-0.001632293502,126.8798321,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_negscore_static,0.1,-0.0003627318893,17.83024148,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_negscore_static,0.2,0.00857601824,271.9417038,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_negscore_static,0.3,0.005337340657,267.7144005,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_softmax_static,0.1,-0.008601927661,-137.7667116,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_softmax_static,0.2,-0.0077728262,-54.2060058,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,kgcp_softmax_static,0.3,-0.008886931288,-13.95787128,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,rolling_margin,0.1,-0.0004404601513,44.09988082,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,rolling_margin,0.2,0.0001295471033,123.798632,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,rolling_margin,0.3,-0.000155456524,114.0767178,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,static_margin,0.1,-0.01108923204,-161.1237175,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,static_margin,0.2,-0.008316924034,-59.62133382,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,static_margin,0.3,-0.01119286973,-27.49134625,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,top1,0.1,-0.001502746399,0,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,top1,0.2,-0.0004922789926,0,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,top1,0.3,-0.00546688776,0,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,weighted,0.1,-0.000310913048,43.41784123,-0.0003433272283
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,weighted,0.2,0.0004922789926,125.3563064,-0.000189366313
icews14_distmult_filtered,icews14,temporal_distmult,filtered,43,weighted,0.3,-0.0001036376827,111.8893409,-0.007015334168
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,adaptive,0.1,-0.0002072753653,42.95232667,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,adaptive,0.2,-0.0001295471033,244.935356,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,adaptive,0.3,0.001114105089,263.7984247,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_minmax_static,0.1,0.0001295471033,167.7462172,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_minmax_static,0.2,0.002176391336,184.282335,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_minmax_static,0.3,0.003135039901,276.8813349,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_negscore_static,0.1,0.00155456524,181.9322728,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_negscore_static,0.2,0.001036376827,21.5995699,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_negscore_static,0.3,0.001580474661,62.20292258,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_softmax_static,0.1,-0.0004922789926,35.13060939,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_softmax_static,0.2,0.001684112343,239.1096228,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,kgcp_softmax_static,0.3,0.006658721111,360.9206913,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,rolling_margin,0.1,-0.000233184786,38.98665665,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,rolling_margin,0.2,0.0001813659447,246.9975127,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,rolling_margin,0.3,0.001373199295,268.3004456,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,static_margin,0.1,-0.0002850036273,36.72318375,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,static_margin,0.2,0.001917297129,246.4766815,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,static_margin,0.3,0.005311431236,367.7018603,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,top1,0.1,-0.001839568867,0,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,top1,0.2,-0.002565032646,0,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,top1,0.3,-0.005285521816,0,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,weighted,0.1,7.7728262e-05,45.84472484,-0.002075060077
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,weighted,0.2,-0.0001036376827,244.8819826,-0.005324247546
icews14_distmult_filtered,icews14,temporal_distmult,filtered,59,weighted,0.3,0.001114105089,263.7952119,-0.009464716241
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,adaptive,0.1,0.001425018137,95.214245,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,adaptive,0.2,0.001347289875,61.19439838,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,adaptive,0.3,0.001450927557,180.2610374,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_minmax_static,0.1,-0.004819152244,-85.6278889,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_minmax_static,0.2,-0.004793242823,109.6450409,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_minmax_static,0.3,-0.003990050782,56.05860711,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_negscore_static,0.1,-0.0002072753653,-73.61141051,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_negscore_static,0.2,0.001010467406,179.8858172,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_negscore_static,0.3,-0.004378692092,-37.31671676,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_softmax_static,0.1,0.001813659447,117.2987356,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_softmax_static,0.2,-0.004378692092,46.25401596,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,kgcp_softmax_static,0.3,-0.0002590942067,195.2000725,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,rolling_margin,0.1,0.001114105089,86.70893357,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,rolling_margin,0.2,0.0004145507306,44.51160742,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,rolling_margin,0.3,0.001114105089,169.525754,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,static_margin,0.1,0.001217742771,131.5351332,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,static_margin,0.2,-0.002901855115,54.2667634,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,static_margin,0.3,0.0009068297233,224.6119805,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,top1,0.1,0.001476836978,0,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,top1,0.2,0.0003368224686,0,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,top1,0.3,-0.003964141362,0,-0.00675691025
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,weighted,0.1,0.001425018137,95.214245,0.0006728890422
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,weighted,0.2,0.0009586485646,54.06327081,-0.001486762396
icews14_distmult_filtered,icews14,temporal_distmult,filtered,71,weighted,0.3,0.001476836978,179.8088144,-0.00675691025
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,adaptive,0.1,-2.590942067e-05,72.41719349,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,adaptive,0.2,-0.0002850036273,167.9197067,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,adaptive,0.3,-0.000544097834,242.5200021,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_minmax_static,0.1,-0.003808684838,42.35153902,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_minmax_static,0.2,-0.00310913048,82.58184786,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_minmax_static,0.3,-0.006503264587,186.496269,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_negscore_static,0.1,-0.0004145507306,140.019458,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_negscore_static,0.2,-0.002098663074,230.6266452,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_negscore_static,0.3,-0.005130065292,209.273163,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_softmax_static,0.1,-0.004741423982,-5.874857498,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_softmax_static,0.2,0.006425536325,221.1698881,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,kgcp_softmax_static,0.3,0.002046844233,251.7829568,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,rolling_margin,0.1,0.0002850036273,78.80580889,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,rolling_margin,0.2,-5.181884133e-05,169.7898228,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,rolling_margin,0.3,-0.000155456524,246.4713701,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,static_margin,0.1,-0.008446471137,-33.32873873,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,static_margin,0.2,0.001217742771,166.4468339,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,static_margin,0.3,0.001036376827,243.0323868,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,top1,0.1,-0.001710021764,0,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,top1,0.2,-0.0009586485646,0,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,top1,0.3,-0.004974608768,0,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,weighted,0.1,2.590942067e-05,75.04161053,-0.004058976133
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,weighted,0.2,-0.000544097834,166.9000415,-0.006219690958
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,17,weighted,0.3,-0.0008809203026,241.2306198,-0.01039572761
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,adaptive,0.1,0.000155456524,39.16045704,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,adaptive,0.2,0.000310913048,51.8905327,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,adaptive,0.3,0.000544097834,151.2339102,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_minmax_static,0.1,0.0006477355166,105.5183957,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_minmax_static,0.2,-0.001140014509,134.689061,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_minmax_static,0.3,-0.0001813659447,281.8129081,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_negscore_static,0.1,-0.001373199295,-1.252513214,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_negscore_static,0.2,0.0002850036273,150.8825008,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_negscore_static,0.3,-0.0001295471033,215.8864649,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_softmax_static,0.1,-0.004171416727,-23.62428749,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_softmax_static,0.2,-0.002305938439,10.3176495,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,kgcp_softmax_static,0.3,-0.004715514561,74.9375583,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,rolling_margin,0.1,-0.0001295471033,33.78344906,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,rolling_margin,0.2,0.000699554358,56.7343248,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,rolling_margin,0.3,0.0008031920406,152.6406363,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,static_margin,0.1,-0.00194320655,-13.59112343,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,static_margin,0.2,-0.003471862369,-0.1734376619,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,static_margin,0.3,-0.0038864131,82.32938646,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,top1,0.1,-0.001450927557,0,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,top1,0.2,-0.004015960203,0,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,top1,0.3,-0.00818737693,0,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,weighted,0.1,0.0001036376827,33.08969841,-0.002159621799
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,weighted,0.2,0.0002850036273,52.3033475,-0.005433496197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,29,weighted,0.3,0.0005959166753,150.8931755,-0.01074335478
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,adaptive,0.1,-0.001191833351,14.01549383,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,adaptive,0.2,-0.0006736449373,45.73357343,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,adaptive,0.3,-0.0009068297233,112.1523992,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_minmax_static,0.1,-0.001062286247,83.97323557,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_minmax_static,0.2,-0.0003627318893,196.0120738,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_minmax_static,0.3,0.0002590942067,227.4550212,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_negscore_static,0.1,-0.003964141362,-36.7777749,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_negscore_static,0.2,-0.002901855115,49.82327184,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_negscore_static,0.3,-0.001476836978,188.4071147,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_softmax_static,0.1,0.002046844233,-2.010881957,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_softmax_static,0.2,-0.004482329775,9.640169966,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,kgcp_softmax_static,0.3,-0.002694579749,99.16993989,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,rolling_margin,0.1,-0.001658202923,10.82034408,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,rolling_margin,0.2,-0.001269561613,43.20960721,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,rolling_margin,0.3,-0.001347289875,109.1355063,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,static_margin,0.1,0.002513213805,3.236397554,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,static_margin,0.2,-0.004560058037,10.81824541,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,static_margin,0.3,-0.002927764535,109.6501969,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,top1,0.1,-0.003238677583,0,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,top1,0.2,-0.003264587004,0,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,top1,0.3,-0.00349777179,0,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,weighted,0.1,-0.0009068297233,17.39509276,-0.003173836721
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,weighted,0.2,-0.0003627318893,50.42947456,-0.004159820168
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,weighted,0.3,-0.0005959166753,117.2812727,-0.007700390771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,adaptive,0.1,0.001088195668,77.45893357,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,adaptive,0.2,0.000855010882,157.9692455,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,adaptive,0.3,0.00077728262,316.7209814,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_minmax_static,0.1,0.002124572495,62.43468235,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_minmax_static,0.2,-0.0002590942067,154.5948026,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_minmax_static,0.3,0.000544097834,24.47178464,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_negscore_static,0.1,0.0003627318893,-23.89872007,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_negscore_static,0.2,5.181884133e-05,45.19240336,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_negscore_static,0.3,-0.002020934812,-14.22528241,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_softmax_static,0.1,-0.002461394963,68.41646803,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_softmax_static,0.2,-0.008109648668,86.47282102,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,kgcp_softmax_static,0.3,0.006010985594,348.5089388,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,rolling_margin,0.1,0.0009068297233,76.61470101,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,rolling_margin,0.2,0.0009068297233,160.9741683,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,rolling_margin,0.3,0.0009845579853,319.8393357,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,static_margin,0.1,-7.7728262e-05,93.86125505,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,static_margin,0.2,-0.006658721111,99.53914913,-0.007416301662
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,static_margin,0.3,0.008420561716,374.0232667,-0.0103893056
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,top1,0.1,0.0004404601513,0,-0.0006516787096
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,top1,0.2,-0.004560058037,0,-0.007416301662
