run,dataset_mode,model_name,negative_sampling,seed,deletion_rate,method,answer_group,query_count,mean_answer_count,full_set_coverage,partial_answer_recall,mean_size
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,43,0.3,static_margin,single,30525,1,0.8621130221,0.8621130221,3110.88
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_softmax_static,multi,3439,2.34690317,0.491421925,0.6900495945,1040.404769
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,kgcp_softmax_static,single,30525,1,0.8570679771,0.8570679771,2779.000098
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,rolling_margin,multi,3439,2.34690317,0.6405931957,0.796036477,1837.21198
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,rolling_margin,single,30525,1,0.9286158886,0.9286158886,4007.998296
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,static_margin,multi,3439,2.34690317,0.4896772318,0.68760287,1058.164001
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0,static_margin,single,30525,1,0.8543816544,0.8543816544,2786.633972
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_softmax_static,multi,3439,2.34690317,0.4803722012,0.679736519,1074.766211
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,kgcp_softmax_static,single,30525,1,0.8568058968,0.8568058968,2856.946568
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,rolling_margin,multi,3439,2.34690317,0.633905205,0.7907670881,1898.771736
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,rolling_margin,single,30525,1,0.9313349713,0.9313349713,4088.254906
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,static_margin,multi,3439,2.34690317,0.4780459436,0.6777301218,1101.767083
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.1,static_margin,single,30525,1,0.856969697,0.856969697,2894.351941
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_softmax_static,multi,3439,2.34690317,0.4710671707,0.6781448326,1092.893864
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,kgcp_softmax_static,single,30525,1,0.85002457,0.85002457,2875.347322
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,rolling_margin,multi,3439,2.34690317,0.6359406804,0.7941962411,1948.943297
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,rolling_margin,single,30525,1,0.9303521704,0.9303521704,4183.414906
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,static_margin,multi,3439,2.34690317,0.4664146554,0.6751303904,1117.097703
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.2,static_margin,single,30525,1,0.8491728092,0.8491728092,2897.52226
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4792090724,0.683787107,1244.525443
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,kgcp_softmax_static,single,30525,1,0.8669287469,0.8669287469,3170.160197
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,rolling_margin,multi,3439,2.34690317,0.6269264321,0.7876679498,2065.885723
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,rolling_margin,single,30525,1,0.9329402129,0.9329402129,4355.464603
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,static_margin,multi,3439,2.34690317,0.477173597,0.6809062861,1276.252108
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,59,0.3,static_margin,single,30525,1,0.8672563473,0.8672563473,3206.658182
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_softmax_static,multi,3439,2.34690317,0.4797906368,0.6785675664,1108.49055
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,kgcp_softmax_static,single,30525,1,0.8578214578,0.8578214578,2902.413628
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,rolling_margin,multi,3439,2.34690317,0.6371038092,0.7892947147,1946.697587
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,rolling_margin,single,30525,1,0.931957412,0.931957412,4170.425651
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,static_margin,multi,3439,2.34690317,0.4768828148,0.6755046605,1142.796743
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0,static_margin,single,30525,1,0.858018018,0.858018018,2943.71869
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_softmax_static,multi,3439,2.34690317,0.4684501309,0.6741442152,1080.660366
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,kgcp_softmax_static,single,30525,1,0.853005733,0.853005733,2858.068567
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,rolling_margin,multi,3439,2.34690317,0.6394300669,0.7939255367,1970.032277
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,rolling_margin,single,30525,1,0.9315970516,0.9315970516,4176.717969
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,static_margin,multi,3439,2.34690317,0.4699040419,0.674869786,1118.528351
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.1,static_margin,single,30525,1,0.854021294,0.854021294,2899.242555
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_softmax_static,multi,3439,2.34690317,0.4780459436,0.6794892455,1177.274789
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,kgcp_softmax_static,single,30525,1,0.8633579034,0.8633579034,3052.157674
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,rolling_margin,multi,3439,2.34690317,0.6373945915,0.7882273594,2038.460308
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,rolling_margin,single,30525,1,0.9334971335,0.9334971335,4294.8305
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,static_margin,multi,3439,2.34690317,0.4754289038,0.6777833233,1223.773771
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.2,static_margin,single,30525,1,0.8632596233,0.8632596233,3097.965962
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_softmax_static,multi,3439,2.34690317,0.4646699622,0.6707709109,1133.237278
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,kgcp_softmax_static,single,30525,1,0.8507452907,0.8507452907,2998.22683
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,rolling_margin,multi,3439,2.34690317,0.6391392847,0.7949114268,2049.705438
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,rolling_margin,single,30525,1,0.9322850123,0.9322850123,4329.543161
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,static_margin,multi,3439,2.34690317,0.4637976156,0.6694275432,1167.52806
icews14_tcomplex_filtered,icews14,continuous_tcomplex,filtered,71,0.3,static_margin,single,30525,1,0.8523177723,0.8523177723,3047.791089
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,kgcp_softmax_static,multi,13594,2.235912903,0.5450198617,0.719729226,871.5628954
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,kgcp_softmax_static,single,159915,1,0.819979364,0.819979364,2136.950011
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,rolling_margin,multi,13594,2.235912903,0.725908489,0.8404485145,1934.383919
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,rolling_margin,single,159915,1,0.9137416753,0.9137416753,4149.959729
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,static_margin,multi,13594,2.235912903,0.5375165514,0.7145872516,901.9288657
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0,static_margin,single,159915,1,0.8182471938,0.8182471938,2186.043486
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,kgcp_softmax_static,multi,13594,2.235912903,0.5393555981,0.7102607922,878.0286891
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,kgcp_softmax_static,single,159915,1,0.8177531814,0.8177531814,2210.722009
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,rolling_margin,multi,13594,2.235912903,0.7201706635,0.8360667378,2011.753568
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,rolling_margin,single,159915,1,0.9147547134,0.9147547134,4318.126611
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,static_margin,multi,13594,2.235912903,0.5318522878,0.7035041349,903.238414
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.1,static_margin,single,159915,1,0.8149704531,0.8149704531,2253.224182
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.2,kgcp_softmax_static,multi,13594,2.235912903,0.5386199794,0.7088806262,968.5063263
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.2,kgcp_softmax_static,single,159915,1,0.8185098333,0.8185098333,2407.37962
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.2,rolling_margin,multi,13594,2.235912903,0.722083272,0.8346982536,2137.79307
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.2,rolling_margin,single,159915,1,0.9145421005,0.9145421005,4586.253347
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.2,static_margin,multi,13594,2.235912903,0.5297925555,0.7023458805,996.1790496
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.2,static_margin,single,159915,1,0.8159897446,0.8159897446,2452.981634
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5169927909,0.6904252332,1106.277402
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.3,kgcp_softmax_static,single,159915,1,0.8203608167,0.8203608167,2732.875997
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.3,rolling_margin,multi,13594,2.235912903,0.696410181,0.8193400407,2451.269016
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.3,rolling_margin,single,159915,1,0.918319107,0.918319107,5034.01644
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.3,static_margin,multi,13594,2.235912903,0.5121377078,0.6865632353,1138.873841
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,17,0.3,static_margin,single,159915,1,0.8187787262,0.8187787262,2786.467154
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0,kgcp_softmax_static,multi,13594,2.235912903,0.5773135207,0.7408889516,868.1216713
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0,kgcp_softmax_static,single,159915,1,0.8213550949,0.8213550949,2114.696114
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0,rolling_margin,multi,13594,2.235912903,0.736869207,0.8447701574,1927.913933
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0,rolling_margin,single,159915,1,0.9127974236,0.9127974236,4154.432624
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0,static_margin,multi,13594,2.235912903,0.5735618655,0.7373179317,884.8060174
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0,static_margin,single,159915,1,0.817765688,0.817765688,2137.782484
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.1,kgcp_softmax_static,multi,13594,2.235912903,0.544284243,0.7192067059,925.2266441
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.1,kgcp_softmax_static,single,159915,1,0.8199230841,0.8199230841,2279.300879
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.1,rolling_margin,multi,13594,2.235912903,0.7294394586,0.8412831498,2043.090187
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.1,rolling_margin,single,159915,1,0.9133164494,0.9133164494,4335.621899
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.1,static_margin,multi,13594,2.235912903,0.538840665,0.7142743828,947.7097249
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.1,static_margin,single,159915,1,0.8164212238,0.8164212238,2311.25027
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.2,kgcp_softmax_static,multi,13594,2.235912903,0.5380314845,0.7106498819,988.9087833
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.2,kgcp_softmax_static,single,159915,1,0.8193040053,0.8193040053,2460.368971
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.2,rolling_margin,multi,13594,2.235912903,0.7207591585,0.8343751068,2206.001618
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.2,rolling_margin,single,159915,1,0.9150236063,0.9150236063,4668.870312
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.2,static_margin,multi,13594,2.235912903,0.5321465352,0.7055483666,1012.982124
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.2,static_margin,single,159915,1,0.8164024638,0.8164024638,2491.030229
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5275121377,0.7045335525,1060.810578
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.3,kgcp_softmax_static,single,159915,1,0.8186411531,0.8186411531,2611.208154
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.3,rolling_margin,multi,13594,2.235912903,0.7136236575,0.832147955,2263.903119
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.3,rolling_margin,single,159915,1,0.9152862458,0.9152862458,4729.7057
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.3,static_margin,multi,13594,2.235912903,0.5222156834,0.7002564555,1109.396498
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,29,0.3,static_margin,single,159915,1,0.8175593284,0.8175593284,2672.679455
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0,kgcp_softmax_static,multi,13594,2.235912903,0.574371046,0.7388357264,865.8241136
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0,kgcp_softmax_static,single,159915,1,0.8217115343,0.8217115343,2110.023763
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0,rolling_margin,multi,13594,2.235912903,0.7329704281,0.8453079764,1912.727674
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0,rolling_margin,single,159915,1,0.9127786637,0.9127786637,4044.146734
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0,static_margin,multi,13594,2.235912903,0.5668677358,0.7341135801,878.9805797
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0,static_margin,single,159915,1,0.8182221805,0.8182221805,2131.350017
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.1,kgcp_softmax_static,multi,13594,2.235912903,0.5649551273,0.7257270019,918.9498308
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.1,kgcp_softmax_static,single,159915,1,0.8244504893,0.8244504893,2285.280918
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.1,rolling_margin,multi,13594,2.235912903,0.7235545093,0.837051883,2025.793218
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.1,rolling_margin,single,159915,1,0.9142294344,0.9142294344,4328.477122
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.1,static_margin,multi,13594,2.235912903,0.5584081212,0.7200119137,939.3828159
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.1,static_margin,single,159915,1,0.8213050683,0.8213050683,2309.69223
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.2,kgcp_softmax_static,multi,13594,2.235912903,0.5336913344,0.7040071765,950.0230984
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.2,kgcp_softmax_static,single,159915,1,0.8200544039,0.8200544039,2360.639427
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.2,rolling_margin,multi,13594,2.235912903,0.71332941,0.8338824971,2133.550978
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.2,rolling_margin,single,159915,1,0.9149860864,0.9149860864,4488.492618
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.2,static_margin,multi,13594,2.235912903,0.5307488598,0.7008152045,977.2804914
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.2,static_margin,single,159915,1,0.8181659006,0.8181659006,2402.952343
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5357510666,0.7089027744,1082.222157
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.3,kgcp_softmax_static,single,159915,1,0.8245567958,0.8245567958,2632.722265
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.3,rolling_margin,multi,13594,2.235912903,0.705164043,0.8273927562,2301.553038
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.3,rolling_margin,single,159915,1,0.9163993371,0.9163993371,4775.321289
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.3,static_margin,multi,13594,2.235912903,0.5313373547,0.7048838444,1111.040238
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,43,0.3,static_margin,single,159915,1,0.8228746522,0.8228746522,2676.307807
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0,kgcp_softmax_static,multi,13594,2.235912903,0.5616448433,0.7305024222,877.2610711
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0,kgcp_softmax_static,single,159915,1,0.8231873183,0.8231873183,2130.285101
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0,rolling_margin,multi,13594,2.235912903,0.7285567162,0.8418052639,1929.41099
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0,rolling_margin,single,159915,1,0.9132226495,0.9132226495,4134.222324
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0,static_margin,multi,13594,2.235912903,0.5523024864,0.7244065081,887.0790054
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0,static_margin,single,159915,1,0.8185598599,0.8185598599,2142.486902
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.1,kgcp_softmax_static,multi,13594,2.235912903,0.5643666323,0.735367839,924.5178755
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.1,kgcp_softmax_static,single,159915,1,0.8224994528,0.8224994528,2252.728969
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.1,rolling_margin,multi,13594,2.235912903,0.7334117993,0.8451894016,2034.705311
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.1,rolling_margin,single,159915,1,0.9125535441,0.9125535441,4258.471063
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.1,static_margin,multi,13594,2.235912903,0.5595851111,0.7307322155,947.2225246
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.1,static_margin,single,159915,1,0.819435325,0.819435325,2280.071075
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.2,kgcp_softmax_static,multi,13594,2.235912903,0.5194938944,0.6973762165,986.6827277
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.2,kgcp_softmax_static,single,159915,1,0.8190351124,0.8190351124,2433.152381
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.2,rolling_margin,multi,13594,2.235912903,0.7081800794,0.8303586767,2237.760188
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.2,rolling_margin,single,159915,1,0.9158490448,0.9158490448,4639.622399
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.2,static_margin,multi,13594,2.235912903,0.5164778579,0.6947924117,1019.658599
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.2,static_margin,single,159915,1,0.8169715161,0.8169715161,2483.265203
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.562895395,0.7335528752,925.3380903
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.3,kgcp_softmax_static,single,159915,1,0.8214113748,0.8214113748,2269.303936
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.3,rolling_margin,multi,13594,2.235912903,0.7251728704,0.841399506,1998.586509
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.3,rolling_margin,single,159915,1,0.9133039427,0.9133039427,4293.001838
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.3,static_margin,multi,13594,2.235912903,0.5573782551,0.7305368068,948.1055613
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,59,0.3,static_margin,single,159915,1,0.8184160335,0.8184160335,2302.239802
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0,kgcp_softmax_static,multi,13594,2.235912903,0.5604678535,0.7306870832,844.8503016
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0,kgcp_softmax_static,single,159915,1,0.8188350061,0.8188350061,2081.13324
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0,rolling_margin,multi,13594,2.235912903,0.7317198764,0.8437596159,1947.121451
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0,rolling_margin,single,159915,1,0.9125785574,0.9125785574,4113.955927
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0,static_margin,multi,13594,2.235912903,0.5521553627,0.7258442604,855.0467853
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0,static_margin,single,159915,1,0.8151580527,0.8151580527,2101.43797
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.1,kgcp_softmax_static,multi,13594,2.235912903,0.5342062675,0.7090381951,885.2652641
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.1,kgcp_softmax_static,single,159915,1,0.8165275303,0.8165275303,2212.003958
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.1,rolling_margin,multi,13594,2.235912903,0.7228924526,0.8380827363,1997.669413
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.1,rolling_margin,single,159915,1,0.914241941,0.914241941,4289.108902
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.1,static_margin,multi,13594,2.235912903,0.5258202148,0.703752775,904.8138885
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.1,static_margin,single,159915,1,0.81295063,0.81295063,2241.274021
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.2,kgcp_softmax_static,multi,13594,2.235912903,0.5534794762,0.7198351583,959.8856113
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.2,kgcp_softmax_static,single,159915,1,0.8240127568,0.8240127568,2356.646043
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.2,rolling_margin,multi,13594,2.235912903,0.7237751949,0.838274029,2014.955863
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.2,rolling_margin,single,159915,1,0.9138417284,0.9138417284,4321.312772
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.2,static_margin,multi,13594,2.235912903,0.5485508312,0.7153429803,986.2629101
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.2,static_margin,single,159915,1,0.8213676015,0.8213676015,2393.236057
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5351625717,0.7053400766,1063.186479
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.3,kgcp_softmax_static,single,159915,1,0.8234749711,0.8234749711,2604.452528
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.3,rolling_margin,multi,13594,2.235912903,0.7094306312,0.8312447469,2298.538546
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.3,rolling_margin,single,159915,1,0.9158615514,0.9158615514,4735.916543
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.3,static_margin,multi,13594,2.235912903,0.5293511843,0.7008184739,1095.444976
icews05_15_distmult_filtered,icews05_15,temporal_distmult,filtered,71,0.3,static_margin,single,159915,1,0.8213863615,0.8213863615,2641.178501
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0,kgcp_softmax_static,multi,13594,2.235912903,0.5089745476,0.6827723498,1185.878549
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0,kgcp_softmax_static,single,159915,1,0.8304411719,0.8304411719,2901.197499
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0,rolling_margin,multi,13594,2.235912903,0.6793438282,0.8088492828,2377.544578
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0,rolling_margin,single,159915,1,0.9208642091,0.9208642091,5077.514248
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0,static_margin,multi,13594,2.235912903,0.5082389289,0.6812582014,1213.390393
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0,static_margin,single,159915,1,0.8297470531,0.8297470531,2955.516118
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0.3,kgcp_softmax_static,multi,13594,2.235912903,0.5242018538,0.6945064121,1055.231793
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0.3,kgcp_softmax_static,single,159915,1,0.825357221,0.825357221,2663.083563
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0.3,rolling_margin,multi,13594,2.235912903,0.6968515522,0.8193896791,2208.022363
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0.3,rolling_margin,single,159915,1,0.9182190539,0.9182190539,4821.533483
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0.3,static_margin,multi,13594,2.235912903,0.5222156834,0.6924927436,1087.084302
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,17,0.3,static_margin,single,159915,1,0.82407529,0.82407529,2709.123316
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0,kgcp_softmax_static,multi,13594,2.235912903,0.5402383404,0.7065568116,838.7396646
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0,kgcp_softmax_static,single,159915,1,0.8199105775,0.8199105775,2090.983435
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0,rolling_margin,multi,13594,2.235912903,0.7069295277,0.8279093107,1895.548992
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0,rolling_margin,single,159915,1,0.9159991245,0.9159991245,4195.527255
icews05_15_tcomplex_filtered,icews05_15,continuous_tcomplex,filtered,29,0,static_margin,multi,13594,2.235912903,0.5359717522,0.7029442234,858.3266882
