deletion_rate,method,cap_label,cap_size,cap_rank,seed_count,query_count_mean,query_count_sd,label_count_mean,label_count_sd,answered_count_mean,answered_count_sd,answer_rate_mean,answer_rate_sd,abstention_rate_mean,abstention_rate_sd,label_answer_rate_mean,label_answer_rate_sd,conditional_full_set_coverage_mean,conditional_full_set_coverage_sd,unconditional_full_set_recall_mean,unconditional_full_set_recall_sd,conditional_partial_answer_recall_mean,conditional_partial_answer_recall_sd,unconditional_partial_answer_recall_mean,unconditional_partial_answer_recall_sd,conditional_label_recall_mean,conditional_label_recall_sd,unconditional_label_recall_mean,unconditional_label_recall_sd,candidate_load_mean,candidate_load_sd,mean_answered_set_size_mean,mean_answered_set_size_sd,median_answered_set_size_mean,median_answered_set_size_sd,p90_answered_set_size_mean,p90_answered_set_size_sd,top1_accuracy_on_answered_mean,top1_accuracy_on_answered_sd,full_vocabulary_answered_rate_mean,full_vocabulary_answered_rate_sd,candidate_load_saved_vs_uncapped_mean,candidate_load_saved_vs_uncapped_sd,candidate_load_reduction_vs_uncapped_mean,candidate_load_reduction_vs_uncapped_sd,unconditional_full_set_recall_loss_vs_uncapped_mean,unconditional_full_set_recall_loss_vs_uncapped_sd,conditional_full_set_coverage_delta_vs_uncapped_mean,conditional_full_set_coverage_delta_vs_uncapped_sd
0,adaptive,500,500,500,5,33964,0,38596,0,12227.4,558.681752,0.3600105995,0.01644923307,0.6399894005,0.01644923307,0.3936314644,0.01524675958,0.7646078381,0.01621410136,0.2754740313,0.01854112168,0.8020329572,0.01277514369,0.2889063706,0.01793323986,0.7829780165,0.01997822713,0.3084412893,0.0199193456,43.2558827,7.781372753,119.5942711,15.52405479,68.6,23.87048387,331.6,16.45600194,0.3825855523,0.00478814897,0,0,3701.821929,201.5108398,0.9883377704,0.00278817523,0.6216228948,0.02234949332,-0.1324890881,0.01997380342
0,adaptive,1000,1000,1000,5,33964,0,38596,0,14097,789.109308,0.4150571193,0.02323369768,0.5849428807,0.02323369768,0.4533267696,0.02270427173,0.7748060605,0.01085546554,0.3217877753,0.02260114723,0.8107338886,0.008231437616,0.3366533828,0.022336386,0.7933411429,0.01468351584,0.3599077625,0.02481376613,82.57288894,12.24486081,198.1478116,18.05676814,94.7,29.44825971,582.8,28.49912279,0.3583560806,0.007448294513,0,0,3662.504923,206.1944134,0.9777636049,0.004550899053,0.5753091509,0.02633089017,-0.1222908656,0.01458618416
0,adaptive,2000,2000,2000,5,33964,0,38596,0,15742.4,903.7230217,0.4635025321,0.02660826233,0.5364974679,0.02660826233,0.5005544616,0.02598848311,0.7870428632,0.008441281089,0.3649746791,0.02492376574,0.8201762773,0.006258290396,0.3802866416,0.02476983662,0.8034174932,0.01233488784,0.4024095761,0.02716769612,152.4570192,17.09534402,328.122129,18.21769508,122.8,31.23619695,1026.4,23.75499947,0.3414728022,0.007138481485,0,0,3592.620793,210.8454893,0.9590099185,0.006825414883,0.5321222471,0.02859925807,-0.1100540629,0.01211343863
0,adaptive,3000,3000,3000,5,33964,0,38596,0,16160,1063.624699,0.4757979037,0.03131623775,0.5242020963,0.03131623775,0.512343248,0.03057369056,0.7894503439,0.008382261276,0.3758273466,0.02886865287,0.8219781826,0.006143454811,0.3912477573,0.02874896141,0.8053289527,0.01221414413,0.4129028915,0.03111712577,180.6265163,29.54938962,377.8529528,35.66222461,130.8,33.81863392,1203.4,82.93853146,0.3378308034,0.008093448119,0,0,3564.451295,222.4449623,0.9513359104,0.01081480867,0.5212695796,0.03262070164,-0.1076465822,0.01209093807
0,adaptive,4000,4000,4000,5,33964,0,38596,0,16435.2,990.6496353,0.4839006006,0.02916763736,0.5160993994,0.02916763736,0.5202767126,0.02836600364,0.7922115226,0.007432964414,0.383523731,0.02678800291,0.8242928001,0.005448759518,0.3990000833,0.02668234817,0.8076895336,0.01132774934,0.4204788061,0.02896650287,210.7922918,20.56785628,434.8547099,16.32522733,137,31.69384798,1340.3,35.15728943,0.3354460388,0.007643823137,0,0,3534.28552,214.4642654,0.9433568796,0.008658631003,0.5135731951,0.0305103447,-0.1048854036,0.01110376248
0,adaptive,5000,5000,5000,5,33964,0,38596,0,17256.4,998.7168267,0.5080791426,0.02940515919,0.4919208574,0.02940515919,0.5433464608,0.02828498951,0.8002493135,0.006357379074,0.4067365446,0.02677196809,0.8309483332,0.004596642973,0.4222894485,0.02667061445,0.8143427641,0.01010329985,0.4426987253,0.02865097899,319.5897892,23.05381966,628.6419517,12.74785492,154.6,29.82951558,1830.32,37.46087292,0.3288438947,0.007981502011,0,0,3425.488023,216.4354114,0.9142216296,0.01074480955,0.4903603816,0.03046530973,-0.09684761265,0.00993666778
0,adaptive,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.8970969262,0.003815616403,0.8970969262,0.003815616403,0.9127696628,0.003923899092,0.9127696628,0.003923899092,0.8979272463,0.0007539596896,0.8979272463,0.0007539596896,3745.077812,193.9993591,3745.077812,193.9993591,4492.3,1580.54281,7128,0,0.2588505476,0.00275803505,0.2987869509,0.04184429082,0,0,0,0,0,0,0,0
0,top1,1,1,1,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,10,10,10,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,50,50,50,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,100,100,100,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,250,250,250,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,500,500,500,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,1000,1000,1000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,2000,2000,2000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,3000,3000,3000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,4000,4000,4000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,5000,5000,5000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0,top1,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.223507243,0.002628959399,0.223507243,0.002628959399,0.239442755,0.002677624454,0.239442755,0.002677624454,0.2277852627,0.002427036544,0.2277852627,0.002427036544,1,0,1,0,1,0,1,0,0.2588505476,0.00275803505,0,0,0,0,0,0,0,0,0,0
0.1,static,1,1,1,5,33964,0,38596,0,1175.2,50.94801272,0.0346013426,0.00150005926,0.9653986574,0.00150005926,0.03963623173,0.002480913279,0.529995051,0.01763778422,0.01833117418,0.000810242736,0.592706378,0.0124924487,0.02050138055,0.000779055467,0.5186816153,0.01716198547,0.02053062494,0.0008028994616,0.0346013426,0.00150005926,1,0,1,0,1,0,0.6743728272,0.004542248685,0,0,2701.177747,105.7762454,0.9999871814,5.860768605e-07,0.8021375574,0.004359215881,-0.2904736806,0.02115780077
0.1,static,10,10,10,5,33964,0,38596,0,4968,126.6826744,0.1462725238,0.003729910329,0.8537274762,0.003729910329,0.1607835009,0.005747209447,0.6041254708,0.01271137951,0.08834648451,0.002019644015,0.6511904106,0.01248234122,0.09523533843,0.00235260545,0.6075531587,0.01770297932,0.09763187895,0.002781880392,0.5612413143,0.01580515536,3.836790733,0.02248722331,3,0,8.04,0.0894427191,0.5562753645,0.007794779611,0,0,2700.651107,105.7658693,0.9997920965,5.848771663e-06,0.7321222471,0.004956454567,-0.2163432608,0.01656658132
0.1,static,50,50,50,5,33964,0,38596,0,9629.4,156.0458266,0.2835178424,0.004594447845,0.7164821576,0.004594447845,0.305098974,0.005332861227,0.6445831722,0.007126619202,0.1827582146,0.004006101184,0.6863317889,0.006862236352,0.1945976231,0.004306138777,0.6574206966,0.01072848838,0.200580371,0.004855047976,4.241137675,0.1675929351,14.95686663,0.4645772474,9.8,0.8366600265,38.2,0.8366600265,0.4394096256,0.00235031958,0,0,2696.971211,105.9201951,0.998426243,0.0001210184683,0.637710517,0.007645969175,-0.1758855594,0.01102321673
0.1,static,100,100,100,5,33964,0,38596,0,12070.8,245.1422036,0.3553998351,0.007217707091,0.6446001649,0.007217707091,0.3804072961,0.006748730206,0.6603979573,0.008025411868,0.2347367801,0.007061844713,0.6996073114,0.007017817227,0.2486714043,0.007174153703,0.6744050332,0.01035741841,0.2565913566,0.008008832016,9.510222589,0.5782770856,26.74463592,1.14868957,16.2,1.643167673,72.2,1.788854382,0.3997269577,0.003973289229,0,0,2691.702126,106.3491022,0.9964679866,0.0003628939829,0.5857319515,0.011048135,-0.1600707743,0.01135662783
0.1,static,250,250,250,5,33964,0,38596,0,15653,523.8668724,0.4608703333,0.01542418067,0.5391296667,0.01542418067,0.4925536325,0.01444901049,0.6789061204,0.005970479664,0.3129490048,0.01292870288,0.7165832309,0.00491633262,0.3303077307,0.01322835658,0.692896623,0.0085196511,0.3413773448,0.013993083,26.67006831,1.855490452,57.81748205,2.116422102,29.4,3.286335345,165.8,2.167948339,0.359333839,0.006120292414,0,0,2674.54228,107.5971267,0.9900923598,0.001106882327,0.5075197268,0.01687343246,-0.1415626112,0.00939776767
0.1,static,500,500,500,5,33964,0,38596,0,17841.2,601.9623742,0.5252973737,0.01772354182,0.4747026263,0.01772354182,0.5583221059,0.01714433433,0.6917323454,0.00483251892,0.3634142033,0.01423611039,0.7277120298,0.003887063944,0.3823103039,0.01466140251,0.7053634866,0.006935646988,0.3939061043,0.01577119227,49.61846661,2.836522199,94.4091429,2.585233948,41.2,3.962322551,280.4,6.985699679,0.3382865974,0.006321182515,0,0,2651.593882,108.4329418,0.9815759717,0.001806204497,0.4570545283,0.01805911687,-0.1287363862,0.007763926726
0.1,static,1000,1000,1000,5,33964,0,38596,0,19586,580.8928473,0.5766694147,0.01710319301,0.4233305853,0.01710319301,0.6075655508,0.01615462871,0.7040099586,0.003065839118,0.4060122483,0.01343878138,0.7378160065,0.002335268949,0.4255040777,0.01384848302,0.7162837138,0.005229391508,0.4352523578,0.01463873096,86.36333176,2.819759967,149.7776249,3.176276053,52.8,4.438468204,464.2,16.08415369,0.3239577735,0.005449828974,0,0,2614.849017,107.8865562,0.9679626012,0.002202263996,0.4144564833,0.01723237931,-0.116458773,0.006177982387
0.1,static,2000,2000,2000,5,33964,0,38596,0,20982.2,515.9943798,0.6177776469,0.01519239135,0.3822223531,0.01519239135,0.6471655094,0.0141062936,0.7150146557,0.002150926716,0.4417324226,0.01155816335,0.7471296596,0.001334850385,0.4615713843,0.01195256604,0.7262253062,0.00386210045,0.4700279822,0.01261206621,145.0881345,1.572137563,234.9871413,7.098650647,65,3.872983346,748.44,42.82689575,0.3146972305,0.005004172952,0,0,2556.124214,105.0990446,0.9462283963,0.001962205446,0.378736309,0.01535973001,-0.1054540759,0.004930532468
0.1,static,3000,3000,3000,5,33964,0,38596,0,21236,526.6521622,0.625250265,0.01550618779,0.374749735,0.01550618779,0.6543061457,0.01432270337,0.7166609601,0.001964153897,0.4481038747,0.01174914592,0.748493226,0.001197267884,0.4680061387,0.0121602352,0.727701059,0.003746980867,0.4761788786,0.01275676053,162.0806619,1.204073106,259.3472589,6.461646814,67.8,3.701351105,819.56,44.42148129,0.3135592812,0.005135338837,0,0,2539.131686,105.8664981,0.9399202617,0.002497215489,0.3723648569,0.01556126904,-0.1038077715,0.004814522095
0.1,static,4000,4000,4000,5,33964,0,38596,0,21487.2,505.0165344,0.6326463314,0.01486917131,0.3673536686,0.01486917131,0.6613068712,0.01377531556,0.7194585229,0.001860618693,0.4551701802,0.01115093956,0.7509440046,0.001080786464,0.4750891285,0.01156576308,0.73015146,0.003558369975,0.4828894186,0.01224517706,189.6928513,3.104370821,300.0365068,10.89611768,70,3.464101615,901.94,56.88820616,0.3119342307,0.004814415357,0,0,2511.519497,103.5034548,0.9297145925,0.002049948829,0.3652985514,0.01499341046,-0.1010102087,0.004565601985
0.1,static,5000,5000,5000,5,33964,0,38596,0,22127.6,492.1273209,0.6515015899,0.01448967498,0.3484984101,0.01448967498,0.6791014613,0.01347240795,0.7265457603,0.001902074859,0.4733482511,0.01074240489,0.7572299241,0.001064266929,0.4933388439,0.01112633392,0.7363448857,0.003207551772,0.5000829101,0.01188434087,274.5074962,5.380029997,421.6136263,16.00465485,76.4,3.646916506,1164.62,76.22481223,0.3080064937,0.004521721312,0,0,2426.704852,101.8496914,0.8982969844,0.002822633752,0.3471204805,0.01456517551,-0.09392297125,0.004179285927
0.1,static,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.8204687316,0.00405643148,0.8204687316,0.00405643148,0.8405402925,0.003480338154,0.8405402925,0.003480338154,0.8197637061,0.002025960968,0.8197637061,0.002025960968,2701.212348,105.7768876,2701.212348,105.7768876,383.6,64.14573252,7128,0,0.2581144741,0.003122173516,0.2061064657,0.01167668528,0,0,0,0,0,0,0,0
0.1,rolling,1,1,1,5,33964,0,38596,0,387.2,51.63041739,0.01140030621,0.00152015126,0.9885996938,0.00152015126,0.01378899368,0.002749659775,0.5208449054,0.03979371468,0.005894476505,0.0004329213585,0.597192319,0.03697324122,0.006769880527,0.0005904818506,0.5152100751,0.05337600836,0.007000725464,0.0008301937954,0.01140030621,0.00152015126,1,0,1,0,1,0,0.6999159686,0.03877268821,0,0,3810.914403,124.6507808,0.9999970038,4.349170955e-07,0.8921622895,0.002621546168,-0.3772118606,0.0394117315
0.1,rolling,10,10,10,5,33964,0,38596,0,2562.6,122.0934069,0.07545047698,0.003594788802,0.924549523,0.003594788802,0.08506580993,0.005786577784,0.6572567071,0.01538332263,0.04956424449,0.001905233488,0.711307516,0.01449364122,0.05364612072,0.002155021973,0.6638556156,0.01922051214,0.05642035444,0.003158272297,0.319291014,0.02450424444,4.228414727,0.1743308563,3.4,0.5477225575,8.6,0.5477225575,0.6441524867,0.01419688631,0,0,3810.606513,124.640266,0.999916217,5.720917544e-06,0.8484925215,0.002376448343,-0.2408000589,0.017600841
0.1,rolling,50,50,50,5,33964,0,38596,0,5609.6,123.9185216,0.1651631139,0.003648525545,0.8348368861,0.003648525545,0.1840242512,0.005148241656,0.7021605323,0.01097654633,0.1159698504,0.003065347978,0.749312944,0.008560399058,0.1237583595,0.00303500532,0.7188820267,0.01334583594,0.1322624106,0.003116430526,2.820362737,0.1279525037,17.07308457,0.5732373729,12.6,0.894427191,40.8,0.8366600265,0.5126796294,0.01356748273,0,0,3808.105441,124.706104,0.9992588742,5.034642888e-05,0.7820869156,0.004387610526,-0.1958962337,0.01314891083
0.1,rolling,100,100,100,5,33964,0,38596,0,7532.8,36.3964284,0.2217877753,0.001071617842,0.7782122247,0.001071617842,0.2456109441,0.002038183972,0.723717128,0.005801412561,0.1605111294,0.001437527215,0.7676447597,0.004450570501,0.1702531869,0.001101347566,0.7428144709,0.009455549646,0.1824334128,0.001775258599,6.945854434,0.1364712424,31.31941694,0.7053630109,22.8,1.303840481,77.2,1.923538406,0.4633776923,0.008175450546,0,0,3803.979949,124.7191459,0.9981752959,8.530568984e-05,0.7375456366,0.003512729019,-0.174339638,0.008029035764
0.1,rolling,250,250,250,5,33964,0,38596,0,10094.4,205.061698,0.2972088093,0.006037619186,0.7027911907,0.006037619186,0.325536325,0.005872517515,0.7484332354,0.00639788675,0.2224708515,0.00639217,0.7880128232,0.005383234439,0.2342293577,0.006325620925,0.766913299,0.008980092803,0.2496994507,0.007419546127,19.30296785,1.03546038,64.91621307,2.264079183,41,2.828427125,174.06,3.964593296,0.4164706936,0.005457154508,0,0,3791.622836,125.6407761,0.9949233732,0.0004451916379,0.6755859145,0.008346400883,-0.1496235306,0.008192268217
0.1,rolling,500,500,500,5,33964,0,38596,0,12040.8,297.3460946,0.3545165469,0.0087547431,0.6454834531,0.0087547431,0.3888434035,0.007495470463,0.7581155998,0.006651895744,0.2688081498,0.008935420414,0.7970292612,0.005075128756,0.2825947698,0.008787718477,0.7771497201,0.008094579059,0.3022333921,0.008840410513,40.0068131,2.216274267,112.7871913,3.563637516,58.8,3.492849839,326,9.055385138,0.3850426327,0.004949520299,0,0,3770.918991,126.4577141,0.9894799473,0.0009183788586,0.6292486162,0.0109106731,-0.1399411662,0.008441182487
0.1,rolling,1000,1000,1000,5,33964,0,38596,0,13876.6,546.2602859,0.4085678954,0.0160835086,0.5914321046,0.0160835086,0.4471136905,0.01532227805,0.770622238,0.006322912831,0.3149275704,0.01492105608,0.8077657592,0.004989694867,0.3300884092,0.0150229921,0.789314063,0.008027707816,0.3530106747,0.01577734169,78.66947945,7.448144305,192.2298603,10.35250463,81.9,8.720665112,585.62,33.96515862,0.361104241,0.006916194739,0,0,3732.256324,132.0414302,0.9792863647,0.002710058126,0.5831291956,0.01696485214,-0.127434528,0.008099753393
0.1,rolling,2000,2000,2000,5,33964,0,38596,0,15449.4,645.7513453,0.4548757508,0.01901281785,0.5451242492,0.01901281785,0.4925380868,0.01832744952,0.7831933122,0.006593558556,0.3563478978,0.01776999099,0.817592807,0.005214778069,0.371977987,0.01787447707,0.7997416687,0.008087619661,0.3940201057,0.01871139722,145.3195442,11.3716678,319.1082083,12.06229137,107.2,11.92476415,1010.84,30.69622127,0.3443602281,0.005913775608,0,0,3665.60626,135.8369924,0.9617553146,0.004323141321,0.5417088682,0.01980824609,-0.1148634538,0.008305427885
0.1,rolling,3000,3000,3000,5,33964,0,38596,0,15725.8,680.6641609,0.4630137793,0.02004075377,0.5369862207,0.02004075377,0.5003834594,0.01933542834,0.7851720407,0.006364783667,0.3636379696,0.01852492809,0.8190939255,0.005025135865,0.379326454,0.0186621949,0.801364432,0.007848907733,0.4011089232,0.01948343126,163.5956248,13.75619139,352.8628941,14.88731492,112.8,12.79453008,1127.64,39.93930395,0.3421097549,0.005909100378,0,0,3647.330179,138.1501677,0.956939208,0.005115955582,0.5344187964,0.02055506274,-0.1128847253,0.008024461504
0.1,rolling,4000,4000,4000,5,33964,0,38596,0,16070.4,635.455978,0.4731598163,0.01870969197,0.5268401837,0.01870969197,0.5101305835,0.01807524268,0.7890010927,0.005514450359,0.3733953598,0.01713192032,0.8222497177,0.004282080393,0.3891123057,0.01725326226,0.8045283102,0.007040019111,0.4105140429,0.01815776676,201.4956954,11.20577098,425.7863009,14.61909932,119.8,12.21474519,1297.04,51.13885998,0.3386172587,0.005670112539,0,0,3609.430108,133.32513,0.947021003,0.004460702705,0.5246614062,0.01915254281,-0.1090556733,0.007077325568
0.1,rolling,5000,5000,5000,5,33964,0,38596,0,16899.8,636.8557136,0.4975797904,0.0187509043,0.5024202096,0.0187509043,0.533454244,0.01811866554,0.7975975519,0.005116495639,0.3969320457,0.01715508736,0.8293531954,0.003939121501,0.4127186732,0.01724740017,0.8115767261,0.006371878654,0.4330293295,0.01810512794,311.2221293,15.62961553,625.5944301,24.80082955,138.2,11.90378091,1794.72,98.0461728,0.3316364064,0.006006923764,0,0,3499.703674,133.3143393,0.9182074322,0.005969928885,0.5011247203,0.01905047382,-0.100459214,0.00641724251
0.1,rolling,inf,inf,1000000000000,5,33964,0,38596,0,33964,0,1,0,0,0,1,0,0.898056766,0.002284305378,0.898056766,0.002284305378,0.9139248523,0.002011206885,0.9139248523,0.002011206885,0.898388434,0.0005756907692,0.898388434,0.0005756907692,3810.925804,124.6505121,3810.925804,124.6505121,5048.9,780.770725,7128,0,0.2581144741,0.003122173516,0.3084442351,0.01825933518,0,0,0,0,0,0,0,0
0.1,weighted,1,1,1,5,33964,0,38596,0,398.6,50.98333061,0.01173595572,0.001501099123,0.9882640443,0.001501099123,0.01420872629,0.002791888857,0.5235102653,0.03818803148,0.006100577082,0.0003935894457,0.5992352756,0.03478004137,0.006994137584,0.0005506278753,0.5159132431,0.05180049721,0.007223546482,0.0007999258273,0.01173595572,0.001501099123,1,0,1,0,1,0,0.7015097768,0.03579414862,0,0,3792.048875,125.6997722,0.9999969006,4.301413675e-07,0.8908491344,0.002573555459,-0.3734394461,0.03757944596
0.1,weighted,10,10,10,5,33964,0,38596,0,2591.4,126.8554295,0.07629843364,0.003734996747,0.9237015664,0.003734996747,0.08597782154,0.005956479453,0.656215209,0.01586165787,0.05004122012,0.002008453096,0.7103061235,0.01459556209,0.05417216791,0.002250147256,0.66265258,0.01920064521,0.05691781532,0.003185088827,0.3219291014,0.02395255972,4.216303778,0.1593228256,3.4,0.5477225575,8.6,0.5477225575,0.6426414162,0.01473042362,0,0,3791.738682,125.6900877,0.9999150976,5.6892982e-06,0.8469084913,0.002644510353,-0.2407345025,0.01813357554
0.1,weighted,50,50,50,5,33964,0,38596,0,5667.4,124.4278908,0.1668649158,0.00366352287,0.8331350842,0.00366352287,0.1857912737,0.005225404098,0.7018188684,0.01062391783,0.1171063479,0.002979532384,0.7489682538,0.008180028199,0.1249747455,0.002955541526,0.7185294131,0.01297395626,0.1334646077,0.002993261444,2.846519845,0.1274785383,17.05603082,0.574810353,12.6,0.894427191,40.8,0.8366600265,0.5117568487,0.01363013269,0,0,3789.214091,125.7486289,0.9992483065,5.005590732e-05,0.7798433636,0.004452050918,-0.1951308431,0.01289918834
0.1,weighted,100,100,100,5,33964,0,38596,0,7596.8,36.2381015,0.2236721234,0.001066956233,0.7763278766,0.001066956233,0.2476059695,0.002081528091,0.7229139069,0.005697611746,0.1616947356,0.001355558822,0.7668801216,0.004476092603,0.1715282624,0.001027972567,0.7420207305,0.009435534995,0.1837185201,0.001771662617,6.983576728,0.1398902652,31.22428006,0.7171987122,22.8,1.303840481,77.2,1.923538406,0.4624489708,0.00834612478,0,0,3785.077035,125.7712012,0.9981561886,8.788146957e-05,0.7352549759,0.003562680854,-0.1740358045,0.007970739218
0.1,weighted,250,250,250,5,33964,0,38596,0,10166.6,213.5083137,0.2993345896,0.006286312379,0.7006654104,0.006286312379,0.3276712613,0.006166071973,0.7473503065,0.005916285272,0.2237368979,0.006457709945,0.7869109503,0.00494665576,0.2355738205,0.006410636708,0.7657755048,0.00860814299,0.2509638304,0.007523941409,19.3933459,1.082351054,64.75441754,2.349174561,40.4,2.50998008,174.6,3.911521443,0.4156612043,0.00572239019,0,0,3772.667265,126.7400081,0.9948736839,0.0004639748671,0.6732128136,0.008530377234,-0.149599405,0.007890244264
0.1,weighted,500,500,500,5,33964,0,38596,0,12125,300.4554876,0.3569956424,0.008846292767,0.6430043576,0.008846292767,0.3914498912,0.007618220056,0.7569979648,0.006215300958,0.2702861854,0.008859634437,0.7959907232,0.004799666566,0.2841985127,0.008772091634,0.7760016879,0.007706431613,0.3038086848,0.008820500672,40.21543399,2.247797111,112.5875497,3.621637429,58.4,3.361547263,325.2,8.408329204,0.3840348265,0.005016729791,0,0,3751.845177,127.5029789,0.9893721435,0.0009350890188,0.6266635261,0.01097682779,-0.1399517466,0.008181292345
0.1,weighted,1000,1000,1000,5,33964,0,38596,0,13967.2,565.2151803,0.4112354257,0.0166415964,0.5887645743,0.0166415964,0.4498289978,0.01584027479,0.7696501668,0.006014030654,0.3165822636,0.01522704751,0.8068507837,0.004663346542,0.3318654168,0.01535574031,0.7882939427,0.007725491764,0.354694787,0.01606356291,79.01082911,7.792715205,191.7876111,10.87179182,81.2,9.011104261,584.8,34.12770136,0.3603751927,0.0068724034,0,0,3713.049782,133.3784866,0.9790899468,0.002827213122,0.5803674479,0.01740556672,-0.1272995447,0.007960157326
0.1,weighted,2000,2000,2000,5,33964,0,38596,0,15537,653.2782715,0.4574549523,0.01923443268,0.5425450477,0.01923443268,0.4950046637,0.01854141214,0.7821552677,0.006345525804,0.3578907078,0.01782731212,0.8165537263,0.004963621975,0.3736093221,0.01795182806,0.7986402085,0.00779867106,0.3954451238,0.01874827772,145.5477977,11.34016313,317.8108797,11.82898604,106.7,11.58447237,1004.8,30.36684047,0.3438918844,0.006007794817,0,0,3646.512814,136.8702365,0.9615029581,0.004356146448,0.5390590037,0.01997076415,-0.1147944437,0.008190016578
0.1,weighted,3000,3000,3000,5,33964,0,38596,0,15820.6,685.8617208,0.46580497,0.02019378521,0.53419503,0.02019378521,0.5030365841,0.01944454465,0.7841064791,0.005932668808,0.3653279943,0.01845326696,0.8180022171,0.004574254332,0.3810991152,0.01860166029,0.8002292825,0.00738923359,0.4026583066,0.01934857006,164.2516547,13.82383574,352.1651411,15.30815989,112.2,12.6964562,1128.74,41.88589261,0.3414643542,0.005997311432,0,0,3627.808957,139.0496524,0.9565508536,0.005158245786,0.5316217171,0.02059407872,-0.1128432324,0.007745826672
0.1,weighted,4000,4000,4000,5,33964,0,38596,0,16170,647.6387882,0.4760923331,0.01906838971,0.5239076669,0.01906838971,0.5129028915,0.01837476678,0.7879529955,0.005219134337,0.3752090449,0.01731622357,0.8211915319,0.003967233437,0.3910184416,0.01745091606,0.8034073648,0.006683686071,0.4121670639,0.01824165821,202.8227888,11.81405209,425.9179833,14.95317065,118.8,11.86170308,1300.44,55.63872752,0.3381606108,0.005872688585,0,0,3589.237822,135.0134872,0.9464006907,0.004688275128,0.5217406666,0.01942624537,-0.108996716,0.006942059227
