seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate,mass_candidate,mass_candidate_k_reg,mass_candidate_penalty,selection_feasible,selection_candidate,selection_observed_label_coverage,selection_mean_size
29,0,rank_rolling,333,2468,rank,1000,3,342,312,0.8742690058,0.8621794872,0.8675213675,2468,2468,2468,0,0,,,,,,,
29,0,rank_rolling,334,2654,rank,1000,3,700,633,0.8728571429,0.8672985782,0.8701948394,2654,2654,2654,0,0,,,,,,,
29,0,rank_rolling,335,3694,rank,1000,2,656,587,0.8978658537,0.8892674617,0.8989210676,3694,3694,3694,0,0,,,,,,,
29,0,rank_rolling,336,3694,rank,1000,2,632,551,0.8734177215,0.8584392015,0.8650937689,3694,3694,3694,0,0,,,,,,,
29,0,rank_rolling,337,4154,rank,1000,2,552,492,0.9057971014,0.8943089431,0.8943089431,4154,4154,4154,0,0,,,,,,,
29,0,rank_rolling,338,4194,rank,1000,2,496,457,0.8891129032,0.8818380744,0.8829321663,4194,4194,4194,0,0,,,,,,,
29,0,rank_rolling,339,4232,rank,1000,2,328,297,0.8932926829,0.8922558923,0.8939393939,4232,4232,4232,0,0,,,,,,,
29,0,rank_rolling,340,4262,rank,1000,3,328,303,0.9420731707,0.9372937294,0.9372937294,4262,4262,4262,0,0,,,,,,,
29,0,rank_rolling,341,3791,rank,1000,3,576,519,0.9114583333,0.901734104,0.9036608863,3791,3791,3791,0,0,,,,,,,
29,0,rank_rolling,342,3005,rank,1000,3,636,565,0.8977987421,0.8849557522,0.887020649,3005,3005,3005,0,0,,,,,,,
29,0,rank_rolling,343,3385,rank,1000,2,642,567,0.8707165109,0.8589065256,0.863462669,3385,3385,3385,0,0,,,,,,,
29,0,rank_rolling,344,4170,rank,1000,2,650,582,0.9230769231,0.9158075601,0.9196735395,4170,4170,4170,0,0,,,,,,,
29,0,rank_rolling,345,3780,rank,1000,2,586,501,0.9129692833,0.8982035928,0.9031936128,3780,3780,3780,0,0,,,,,,,
29,0,rank_rolling,346,3325,rank,1000,2,224,197,0.9285714286,0.9187817259,0.923857868,3325,3325,3325,0,0,,,,,,,
29,0,rank_rolling,347,3204,rank,1000,3,306,277,0.9019607843,0.8916967509,0.8941034898,3204,3204,3204,0,0,,,,,,,
29,0,rank_rolling,348,3319,rank,1000,3,714,610,0.9103641457,0.8950819672,0.8972677596,3319,3319,3319,0,0,,,,,,,
29,0,rank_rolling,349,2921,rank,1000,2,600,545,0.8883333333,0.8770642202,0.8840978593,2921,2921,2921,0,0,,,,,,,
29,0,rank_rolling,350,3253,rank,1000,2,656,560,0.9100609756,0.9,0.9017857143,3253,3253,3253,0,0,,,,,,,
29,0,rank_rolling,351,3167,rank,1000,2,522,476,0.8697318008,0.8571428571,0.8571428571,3167,3167,3167,0,0,,,,,,,
29,0,rank_rolling,352,3565,rank,1000,2,462,415,0.9242424242,0.9204819277,0.921686747,3565,3565,3565,0,0,,,,,,,
29,0,rank_rolling,353,3434,rank,1000,3,242,226,0.9132231405,0.907079646,0.9092920354,3434,3434,3434,0,0,,,,,,,
29,0,rank_rolling,354,3255,rank,1000,3,238,227,0.8949579832,0.8898678414,0.8898678414,3255,3255,3255,0,0,,,,,,,
29,0,rank_rolling,355,3127,rank,1000,4,578,506,0.8425605536,0.8339920949,0.8443911161,3127,3127,3127,0,0,,,,,,,
29,0,rank_rolling,356,4249,rank,1000,3,548,483,0.897810219,0.8964803313,0.8985507246,4249,4249,4249,0,0,,,,,,,
29,0,rank_rolling,357,4430,rank,1000,2,406,363,0.9310344828,0.9311294766,0.9325068871,4430,4430,4430,0,0,,,,,,,
29,0,rank_rolling,358,4037,rank,1000,3,300,276,0.92,0.9130434783,0.9130434783,4037,4037,4037,0,0,,,,,,,
29,0,rank_rolling,359,3469,rank,1000,3,330,312,0.9515151515,0.9487179487,0.9487179487,3469,3469,3469,0,0,,,,,,,
29,0,rank_rolling,360,2532,rank,1000,3,228,214,0.9166666667,0.9112149533,0.9135514019,2532,2532,2532,0,0,,,,,,,
29,0,rank_rolling,361,2422,rank,1000,4,246,226,0.9105691057,0.9026548673,0.9048672566,2422,2422,2422,0,0,,,,,,,
29,0,rank_rolling,362,2303,rank,1000,4,620,530,0.8838709677,0.8660377358,0.8716981132,2303,2303,2303,0,0,,,,,,,
29,0,rank_rolling,363,2476,rank,1000,3,386,353,0.878238342,0.8725212465,0.8734655335,2476,2476,2476,0,0,,,,,,,
29,0,rank_rolling,364,2720,rank,1000,2,354,329,0.9039548023,0.896656535,0.8996960486,2720,2720,2720,0,0,,,,,,,
43,0,rank_rolling,292,3112,rank,1000,3,730,658,0.8479452055,0.8434650456,0.8503039514,3112,3112,3112,0,0,,,,,,,
43,0,rank_rolling,293,3932,rank,1000,2,658,581,0.8814589666,0.8709122203,0.8815261044,3932,3932,3932,0,0,,,,,,,
43,0,rank_rolling,294,4448,rank,1000,2,618,538,0.9061488673,0.8921933086,0.9024163569,4448,4448,4448,0,0,,,,,,,
43,0,rank_rolling,295,4358,rank,1000,2,666,578,0.9189189189,0.9100346021,0.910899654,4358,4358,4358,0,0,,,,,,,
43,0,rank_rolling,296,3838,rank,1000,2,516,466,0.9224806202,0.9141630901,0.9163090129,3838,3838,3838,0,0,,,,,,,
43,0,rank_rolling,297,3749,rank,1000,2,292,254,0.904109589,0.8937007874,0.8989501312,3749,3749,3749,0,0,,,,,,,
43,0,rank_rolling,298,3670,rank,1000,3,252,224,0.8531746032,0.8392857143,0.8478422619,3670,3670,3670,0,0,,,,,,,
43,0,rank_rolling,299,3768,rank,1000,3,702,615,0.9131054131,0.9008130081,0.9032520325,3768,3768,3768,0,0,,,,,,,
43,0,rank_rolling,300,3699,rank,1000,3,664,573,0.8659638554,0.8481675393,0.8603839442,3699,3699,3699,0,0,,,,,,,
43,0,rank_rolling,301,4030,rank,1000,2,616,552,0.862012987,0.8532608696,0.8640700483,4030,4030,4030,0,0,,,,,,,
43,0,rank_rolling,302,5122,rank,1000,2,570,490,0.9105263158,0.9020408163,0.9071428571,5122,5122,5122,0,0,,,,,,,
43,0,rank_rolling,303,5039,rank,1000,2,542,485,0.9317343173,0.9257731959,0.9278350515,5039,5039,5039,0,0,,,,,,,
43,0,rank_rolling,304,4488,rank,1000,2,328,281,0.9237804878,0.9252669039,0.9279359431,4488,4488,4488,0,0,,,,,,,
43,0,rank_rolling,305,4193,rank,1000,3,328,295,0.9420731707,0.9355932203,0.9355932203,4193,4193,4193,0,0,,,,,,,
43,0,rank_rolling,306,3627,rank,1000,3,582,513,0.910652921,0.9025341131,0.9054580897,3627,3627,3627,0,0,,,,,,,
43,0,rank_rolling,307,3043,rank,1000,3,588,510,0.8673469388,0.8470588235,0.8541830065,3043,3043,3043,0,0,,,,,,,
43,0,rank_rolling,308,3631,rank,1000,2,562,497,0.8736654804,0.8571428571,0.8666283415,3631,3631,3631,0,0,,,,,,,
43,0,rank_rolling,309,4682,rank,1000,2,626,535,0.9041533546,0.8897196262,0.8971962617,4682,4682,4682,0,0,,,,,,,
43,0,rank_rolling,310,4479,rank,1000,2,620,527,0.9209677419,0.9108159393,0.9155597723,4479,4479,4479,0,0,,,,,,,
43,0,rank_rolling,311,4079,rank,1000,2,438,366,0.9269406393,0.9153005464,0.9239526412,4079,4079,4079,0,0,,,,,,,
43,0,rank_rolling,312,3343,rank,1000,2,460,368,0.897826087,0.875,0.8867753623,3343,3343,3343,0,0,,,,,,,
43,0,rank_rolling,313,3261,rank,1000,3,794,641,0.9017632242,0.8814352574,0.8878315133,3261,3261,3261,0,0,,,,,,,
43,0,rank_rolling,314,3303,rank,1000,2,678,585,0.8997050147,0.8837606838,0.8914936915,3303,3303,3303,0,0,,,,,,,
43,0,rank_rolling,315,3427,rank,1000,2,774,660,0.9198966408,0.9106060606,0.9167929293,3427,3427,3427,0,0,,,,,,,
43,0,rank_rolling,316,2965,rank,1000,2,758,622,0.8865435356,0.8617363344,0.8649517685,2965,2965,2965,0,0,,,,,,,
43,0,rank_rolling,317,3311,rank,1000,2,630,559,0.9031746032,0.8908765653,0.898360167,3311,3311,3311,0,0,,,,,,,
43,0,rank_rolling,318,3388,rank,1000,2,342,308,0.8976608187,0.8863636364,0.8901515152,3388,3388,3388,0,0,,,,,,,
43,0,rank_rolling,319,3036,rank,1000,3,324,290,0.9135802469,0.9034482759,0.9034482759,3036,3036,3036,0,0,,,,,,,
43,0,rank_rolling,320,2971,rank,1000,3,736,646,0.8614130435,0.8513931889,0.8600275198,2971,2971,2971,0,0,,,,,,,
43,0,rank_rolling,321,3793,rank,1000,2,680,603,0.9073529412,0.8971807629,0.9013266998,3793,3793,3793,0,0,,,,,,,
43,0,rank_rolling,322,3639,rank,1000,2,668,595,0.8982035928,0.8890756303,0.893837535,3639,3639,3639,0,0,,,,,,,
43,0,rank_rolling,323,3639,rank,1000,2,668,600,0.8682634731,0.8583333333,0.8647222222,3639,3639,3639,0,0,,,,,,,
43,0,rank_rolling,324,4291,rank,1000,2,796,650,0.925879397,0.9123076923,0.9243589744,4291,4291,4291,0,0,,,,,,,
43,0,rank_rolling,325,3396,rank,1000,2,398,360,0.8844221106,0.8722222222,0.8777777778,3396,3396,3396,0,0,,,,,,,
43,0,rank_rolling,326,3432,rank,1000,2,422,348,0.8957345972,0.8764367816,0.8807471264,3432,3432,3432,0,0,,,,,,,
43,0,rank_rolling,327,3718,rank,1000,3,738,621,0.8983739837,0.8824476651,0.894417606,3718,3718,3718,0,0,,,,,,,
43,0,rank_rolling,328,3752,rank,1000,2,600,526,0.875,0.86121673,0.8694550063,3752,3752,3752,0,0,,,,,,,
43,0,rank_rolling,329,4519,rank,1000,2,684,599,0.9400584795,0.9332220367,0.9365609349,4519,4519,4519,0,0,,,,,,,
43,0,rank_rolling,330,3715,rank,1000,2,640,580,0.8734375,0.8637931034,0.8646551724,3715,3715,3715,0,0,,,,,,,
43,0,rank_rolling,331,3952,rank,1000,2,506,474,0.9446640316,0.94092827,0.94092827,3952,3952,3952,0,0,,,,,,,
43,0,rank_rolling,332,3475,rank,1000,2,318,300,0.8962264151,0.89,0.89,3475,3475,3475,0,0,,,,,,,
43,0,rank_rolling,333,2988,rank,1000,3,342,312,0.8771929825,0.8653846154,0.8707264957,2988,2988,2988,0,0,,,,,,,
43,0,rank_rolling,334,3325,rank,1000,3,700,633,0.8971428571,0.8894154818,0.8962611901,3325,3325,3325,0,0,,,,,,,
43,0,rank_rolling,335,3439,rank,1000,2,656,587,0.8734756098,0.8620102215,0.8737932993,3439,3439,3439,0,0,,,,,,,
43,0,rank_rolling,336,3921,rank,1000,2,632,551,0.9003164557,0.889292196,0.8976406534,3921,3921,3921,0,0,,,,,,,
43,0,rank_rolling,337,4060,rank,1000,2,552,492,0.9039855072,0.8922764228,0.8966802168,4060,4060,4060,0,0,,,,,,,
43,0,rank_rolling,338,3683,rank,1000,2,496,457,0.9133064516,0.9059080963,0.9070021882,3683,3683,3683,0,0,,,,,,,
43,0,rank_rolling,339,3461,rank,1000,2,328,297,0.8932926829,0.8922558923,0.9003928171,3461,3461,3461,0,0,,,,,,,
43,0,rank_rolling,340,3430,rank,1000,3,328,303,0.8719512195,0.8613861386,0.8657865787,3430,3430,3430,0,0,,,,,,,
43,0,rank_rolling,341,3870,rank,1000,3,576,519,0.8836805556,0.8709055877,0.8807964033,3870,3870,3870,0,0,,,,,,,
43,0,rank_rolling,342,4333,rank,1000,3,636,565,0.9150943396,0.9044247788,0.910619469,4333,4333,4333,0,0,,,,,,,
43,0,rank_rolling,343,4176,rank,1000,2,642,567,0.8925233645,0.8818342152,0.8835978836,4176,4176,4176,0,0,,,,,,,
43,0,rank_rolling,344,4247,rank,1000,2,650,582,0.9138461538,0.9054982818,0.9066437572,4247,4247,4247,0,0,,,,,,,
43,0,rank_rolling,345,3992,rank,1000,2,586,501,0.8839590444,0.8642714571,0.876580173,3992,3992,3992,0,0,,,,,,,
43,0,rank_rolling,346,4314,rank,1000,2,224,197,0.9464285714,0.9390862944,0.9416243655,4314,4314,4314,0,0,,,,,,,
43,0,rank_rolling,347,4023,rank,1000,3,306,277,0.9346405229,0.9277978339,0.9302045728,4023,4023,4023,0,0,,,,,,,
43,0,rank_rolling,348,3900,rank,1000,3,714,610,0.8963585434,0.8786885246,0.8826502732,3900,3900,3900,0,0,,,,,,,
43,0,rank_rolling,349,3771,rank,1000,2,600,545,0.8716666667,0.8587155963,0.8685015291,3771,3771,3771,0,0,,,,,,,
43,0,rank_rolling,350,4566,rank,1000,2,656,560,0.9146341463,0.9035714286,0.9104166667,4566,4566,4566,0,0,,,,,,,
43,0,rank_rolling,351,4485,rank,1000,2,522,476,0.9003831418,0.8907563025,0.8949579832,4485,4485,4485,0,0,,,,,,,
43,0,rank_rolling,352,4369,rank,1000,2,462,415,0.8896103896,0.8891566265,0.89437751,4369,4369,4369,0,0,,,,,,,
43,0,rank_rolling,353,4587,rank,1000,3,242,226,0.867768595,0.8584070796,0.8650442478,4587,4587,4587,0,0,,,,,,,
43,0,rank_rolling,354,4940,rank,1000,3,238,227,0.9369747899,0.9339207048,0.9339207048,4940,4940,4940,0,0,,,,,,,
43,0,rank_rolling,355,4587,rank,1000,4,578,506,0.9117647059,0.9051383399,0.907773386,4587,4587,4587,0,0,,,,,,,
43,0,rank_rolling,356,4096,rank,1000,3,548,483,0.901459854,0.8902691511,0.9002760524,4096,4096,4096,0,0,,,,,,,
43,0,rank_rolling,357,3908,rank,1000,2,406,363,0.8965517241,0.8980716253,0.9031221304,3908,3908,3908,0,0,,,,,,,
43,0,rank_rolling,358,3936,rank,1000,3,300,276,0.93,0.9239130435,0.9311594203,3936,3936,3936,0,0,,,,,,,
43,0,rank_rolling,359,3683,rank,1000,3,330,312,0.9575757576,0.9551282051,0.9551282051,3683,3683,3683,0,0,,,,,,,
43,0,rank_rolling,360,2762,rank,1000,3,228,214,0.9166666667,0.9112149533,0.9158878505,2762,2762,2762,0,0,,,,,,,
43,0,rank_rolling,361,2435,rank,1000,4,246,226,0.8658536585,0.8539823009,0.8628318584,2435,2435,2435,0,0,,,,,,,
43,0,rank_rolling,362,2552,rank,1000,4,620,530,0.885483871,0.8679245283,0.8764150943,2552,2552,2552,0,0,,,,,,,
43,0,rank_rolling,363,3221,rank,1000,3,386,353,0.8834196891,0.8753541076,0.880075543,3221,3221,3221,0,0,,,,,,,
43,0,rank_rolling,364,3412,rank,1000,2,354,329,0.9011299435,0.8936170213,0.896656535,3412,3412,3412,0,0,,,,,,,
59,0,rank_rolling,292,3194,rank,1000,3,730,658,0.8684931507,0.8632218845,0.8725937183,3194,3194,3194,0,0,,,,,,,
59,0,rank_rolling,293,3733,rank,1000,2,658,581,0.905775076,0.8984509466,0.90562249,3733,3733,3733,0,0,,,,,,,
59,0,rank_rolling,294,3728,rank,1000,2,618,538,0.8786407767,0.8624535316,0.8680297398,3728,3728,3728,0,0,,,,,,,
59,0,rank_rolling,295,4212,rank,1000,2,666,578,0.9339339339,0.9238754325,0.9287773933,4212,4212,4212,0,0,,,,,,,
59,0,rank_rolling,296,3369,rank,1000,2,516,466,0.8972868217,0.8862660944,0.8894849785,3369,3369,3369,0,0,,,,,,,
59,0,rank_rolling,297,3279,rank,1000,2,292,254,0.9109589041,0.905511811,0.9127296588,3279,3279,3279,0,0,,,,,,,
59,0,rank_rolling,298,3345,rank,1000,3,252,224,0.8492063492,0.8303571429,0.8381696429,3345,3345,3345,0,0,,,,,,,
59,0,rank_rolling,299,3947,rank,1000,3,702,615,0.9444444444,0.9365853659,0.9387533875,3947,3947,3947,0,0,,,,,,,
59,0,rank_rolling,300,3127,rank,1000,3,664,573,0.8825301205,0.8673647469,0.8737638162,3127,3127,3127,0,0,,,,,,,
59,0,rank_rolling,301,3206,rank,1000,2,616,552,0.8603896104,0.8496376812,0.8583333333,3206,3206,3206,0,0,,,,,,,
59,0,rank_rolling,302,4412,rank,1000,2,570,490,0.9298245614,0.9204081633,0.9268707483,4412,4412,4412,0,0,,,,,,,
59,0,rank_rolling,303,4132,rank,1000,2,542,485,0.8819188192,0.8742268041,0.8762886598,4132,4132,4132,0,0,,,,,,,
59,0,rank_rolling,304,4110,rank,1000,2,328,281,0.9176829268,0.9181494662,0.9225978648,4110,4110,4110,0,0,,,,,,,
59,0,rank_rolling,305,4042,rank,1000,3,328,295,0.9573170732,0.9525423729,0.9525423729,4042,4042,4042,0,0,,,,,,,
59,0,rank_rolling,306,3452,rank,1000,3,582,513,0.9037800687,0.8927875244,0.8963612736,3452,3452,3452,0,0,,,,,,,
59,0,rank_rolling,307,2943,rank,1000,3,588,510,0.8656462585,0.8450980392,0.8515686275,2943,2943,2943,0,0,,,,,,,
59,0,rank_rolling,308,3657,rank,1000,2,562,497,0.871886121,0.861167002,0.8631790744,3657,3657,3657,0,0,,,,,,,
59,0,rank_rolling,309,4382,rank,1000,2,626,535,0.8945686901,0.8822429907,0.8884735202,4382,4382,4382,0,0,,,,,,,
59,0,rank_rolling,310,4667,rank,1000,2,620,527,0.95,0.9411764706,0.9430740038,4667,4667,4667,0,0,,,,,,,
59,0,rank_rolling,311,2911,rank,1000,2,438,366,0.8926940639,0.8743169399,0.8775045537,2911,2911,2911,0,0,,,,,,,
59,0,rank_rolling,312,2586,rank,1000,2,460,368,0.9108695652,0.8913043478,0.9051630435,2586,2586,2586,0,0,,,,,,,
59,0,rank_rolling,313,2590,rank,1000,3,794,641,0.8866498741,0.8611544462,0.8678627145,2590,2590,2590,0,0,,,,,,,
59,0,rank_rolling,314,2823,rank,1000,2,678,585,0.9174041298,0.9042735043,0.9122914123,2823,2823,2823,0,0,,,,,,,
59,0,rank_rolling,315,2467,rank,1000,2,774,660,0.9043927649,0.8924242424,0.9021464646,2467,2467,2467,0,0,,,,,,,
59,0,rank_rolling,316,2362,rank,1000,2,758,622,0.8905013193,0.8665594855,0.8681672026,2362,2362,2362,0,0,,,,,,,
59,0,rank_rolling,317,2908,rank,1000,2,630,559,0.9015873016,0.8890876565,0.8953786524,2908,2908,2908,0,0,,,,,,,
59,0,rank_rolling,318,2973,rank,1000,2,342,308,0.8713450292,0.8571428571,0.8625541126,2973,2973,2973,0,0,,,,,,,
59,0,rank_rolling,319,3484,rank,1000,3,324,290,0.9382716049,0.9310344828,0.9310344828,3484,3484,3484,0,0,,,,,,,
59,0,rank_rolling,320,3032,rank,1000,3,736,646,0.8899456522,0.8777089783,0.8823013416,3032,3032,3032,0,0,,,,,,,
59,0,rank_rolling,321,3093,rank,1000,2,680,603,0.9029411765,0.8938640133,0.8988391376,3093,3093,3093,0,0,,,,,,,
59,0,rank_rolling,322,3322,rank,1000,2,668,595,0.8817365269,0.8705882353,0.8731092437,3322,3322,3322,0,0,,,,,,,
59,0,rank_rolling,323,3643,rank,1000,2,668,600,0.8997005988,0.8916666667,0.8933333333,3643,3643,3643,0,0,,,,,,,
59,0,rank_rolling,324,3788,rank,1000,2,796,650,0.9296482412,0.9138461538,0.9226923077,3788,3788,3788,0,0,,,,,,,
59,0,rank_rolling,325,3044,rank,1000,2,398,360,0.8969849246,0.8861111111,0.8916666667,3044,3044,3044,0,0,,,,,,,
59,0,rank_rolling,326,2912,rank,1000,2,422,348,0.9289099526,0.9166666667,0.9269636015,2912,2912,2912,0,0,,,,,,,
59,0,rank_rolling,327,2696,rank,1000,3,738,621,0.879403794,0.8582930757,0.8666129898,2696,2696,2696,0,0,,,,,,,
59,0,rank_rolling,328,3393,rank,1000,2,600,526,0.9316666667,0.9220532319,0.9233206591,3393,3393,3393,0,0,,,,,,,
59,0,rank_rolling,329,2716,rank,1000,2,684,599,0.8728070175,0.858096828,0.8686700056,2716,2716,2716,0,0,,,,,,,
59,0,rank_rolling,330,3204,rank,1000,2,640,580,0.8984375,0.8879310345,0.8913793103,3204,3204,3204,0,0,,,,,,,
59,0,rank_rolling,331,3518,rank,1000,2,506,474,0.9387351779,0.9345991561,0.9356540084,3518,3518,3518,0,0,,,,,,,
59,0,rank_rolling,332,2844,rank,1000,2,318,300,0.9025157233,0.8966666667,0.8966666667,2844,2844,2844,0,0,,,,,,,
59,0,rank_rolling,333,2668,rank,1000,3,342,312,0.8918128655,0.8814102564,0.8867521368,2668,2668,2668,0,0,,,,,,,
59,0,rank_rolling,334,2761,rank,1000,3,700,633,0.8842857143,0.87835703,0.8846761453,2761,2761,2761,0,0,,,,,,,
59,0,rank_rolling,335,3333,rank,1000,2,656,587,0.8841463415,0.8756388416,0.8818852924,3333,3333,3333,0,0,,,,,,,
59,0,rank_rolling,336,3647,rank,1000,2,632,551,0.8987341772,0.887477314,0.8950393224,3647,3647,3647,0,0,,,,,,,
59,0,rank_rolling,337,3736,rank,1000,2,552,492,0.9076086957,0.8963414634,0.8997289973,3736,3736,3736,0,0,,,,,,,
59,0,rank_rolling,338,3737,rank,1000,2,496,457,0.9254032258,0.9190371991,0.9190371991,3737,3737,3737,0,0,,,,,,,
59,0,rank_rolling,339,3373,rank,1000,2,328,297,0.8902439024,0.8888888889,0.8945005612,3373,3373,3373,0,0,,,,,,,
59,0,rank_rolling,340,3373,rank,1000,3,328,303,0.9024390244,0.8943894389,0.896039604,3373,3373,3373,0,0,,,,,,,
59,0,rank_rolling,341,3439,rank,1000,3,576,519,0.8836805556,0.8709055877,0.8785484907,3439,3439,3439,0,0,,,,,,,
59,0,rank_rolling,342,3713,rank,1000,3,636,565,0.9213836478,0.9115044248,0.9156342183,3713,3713,3713,0,0,,,,,,,
59,0,rank_rolling,343,3443,rank,1000,2,642,567,0.8816199377,0.8659611993,0.8743386243,3443,3443,3443,0,0,,,,,,,
59,0,rank_rolling,344,3730,rank,1000,2,650,582,0.92,0.910652921,0.9140893471,3730,3730,3730,0,0,,,,,,,
59,0,rank_rolling,345,3320,rank,1000,2,586,501,0.8941979522,0.876247505,0.8842315369,3320,3320,3320,0,0,,,,,,,
59,0,rank_rolling,346,3118,rank,1000,2,224,197,0.9464285714,0.9390862944,0.9416243655,3118,3118,3118,0,0,,,,,,,
59,0,rank_rolling,347,3041,rank,1000,3,306,277,0.908496732,0.8989169675,0.9013237064,3041,3041,3041,0,0,,,,,,,
59,0,rank_rolling,348,3078,rank,1000,3,714,610,0.8865546218,0.868852459,0.8713114754,3078,3078,3078,0,0,,,,,,,
59,0,rank_rolling,349,3498,rank,1000,2,600,545,0.9283333333,0.9211009174,0.9241590214,3498,3498,3498,0,0,,,,,,,
59,0,rank_rolling,350,3088,rank,1000,2,656,560,0.9039634146,0.8928571429,0.8974702381,3088,3088,3088,0,0,,,,,,,
59,0,rank_rolling,351,3062,rank,1000,2,522,476,0.867816092,0.8550420168,0.8581932773,3062,3062,3062,0,0,,,,,,,
59,0,rank_rolling,352,3488,rank,1000,2,462,415,0.9134199134,0.9108433735,0.9148594378,3488,3488,3488,0,0,,,,,,,
59,0,rank_rolling,353,3488,rank,1000,3,242,226,0.867768595,0.8584070796,0.8694690265,3488,3488,3488,0,0,,,,,,,
59,0,rank_rolling,354,3691,rank,1000,3,238,227,0.8655462185,0.859030837,0.859030837,3691,3691,3691,0,0,,,,,,,
59,0,rank_rolling,355,3963,rank,1000,4,578,506,0.8685121107,0.8557312253,0.8673536608,3963,3963,3963,0,0,,,,,,,
59,0,rank_rolling,356,5059,rank,1000,3,548,483,0.9178832117,0.9109730849,0.9195997239,5059,5059,5059,0,0,,,,,,,
59,0,rank_rolling,357,4866,rank,1000,2,406,363,0.9433497537,0.9449035813,0.9476584022,4866,4866,4866,0,0,,,,,,,
59,0,rank_rolling,358,3702,rank,1000,3,300,276,0.9233333333,0.9166666667,0.9166666667,3702,3702,3702,0,0,,,,,,,
59,0,rank_rolling,359,3251,rank,1000,3,330,312,0.9272727273,0.9230769231,0.9230769231,3251,3251,3251,0,0,,,,,,,
59,0,rank_rolling,360,2489,rank,1000,3,228,214,0.9429824561,0.9392523364,0.941588785,2489,2489,2489,0,0,,,,,,,
59,0,rank_rolling,361,1927,rank,1000,4,246,226,0.906504065,0.8982300885,0.9026548673,1927,1927,1927,0,0,,,,,,,
59,0,rank_rolling,362,1632,rank,1000,4,620,530,0.8661290323,0.8471698113,0.8547169811,1632,1632,1632,0,0,,,,,,,
59,0,rank_rolling,363,2660,rank,1000,3,386,353,0.8601036269,0.8555240793,0.857884797,2660,2660,2660,0,0,,,,,,,
59,0,rank_rolling,364,3480,rank,1000,2,354,329,0.906779661,0.8996960486,0.9012158055,3480,3480,3480,0,0,,,,,,,
71,0,rank_rolling,292,2716,rank,1000,3,730,658,0.8780821918,0.8738601824,0.876899696,2716,2716,2716,0,0,,,,,,,
71,0,rank_rolling,293,3148,rank,1000,2,658,581,0.8510638298,0.8364888124,0.8471026965,3148,3148,3148,0,0,,,,,,,
71,0,rank_rolling,294,4166,rank,1000,2,618,538,0.9077669903,0.8959107807,0.8968401487,4166,4166,4166,0,0,,,,,,,
71,0,rank_rolling,295,4185,rank,1000,2,666,578,0.9159159159,0.9048442907,0.9091695502,4185,4185,4185,0,0,,,,,,,
71,0,rank_rolling,296,3518,rank,1000,2,516,466,0.9108527132,0.9012875536,0.9045064378,3518,3518,3518,0,0,,,,,,,
71,0,rank_rolling,297,3518,rank,1000,2,292,254,0.9109589041,0.9015748031,0.9094488189,3518,3518,3518,0,0,,,,,,,
71,0,rank_rolling,298,3295,rank,1000,3,252,224,0.8611111111,0.84375,0.8459821429,3295,3295,3295,0,0,,,,,,,
71,0,rank_rolling,299,3766,rank,1000,3,702,615,0.9387464387,0.9300813008,0.9300813008,3766,3766,3766,0,0,,,,,,,
71,0,rank_rolling,300,2847,rank,1000,3,664,573,0.8674698795,0.84991274,0.8598022106,2847,2847,2847,0,0,,,,,,,
71,0,rank_rolling,301,3237,rank,1000,2,616,552,0.8652597403,0.8550724638,0.8623188406,3237,3237,3237,0,0,,,,,,,
71,0,rank_rolling,302,4202,rank,1000,2,570,490,0.9105263158,0.9,0.9040816327,4202,4202,4202,0,0,,,,,,,
71,0,rank_rolling,303,4229,rank,1000,2,542,485,0.9022140221,0.8907216495,0.8958762887,4229,4229,4229,0,0,,,,,,,
71,0,rank_rolling,304,4137,rank,1000,2,328,281,0.9085365854,0.9074733096,0.9074733096,4137,4137,4137,0,0,,,,,,,
71,0,rank_rolling,305,3992,rank,1000,3,328,295,0.9420731707,0.9355932203,0.9355932203,3992,3992,3992,0,0,,,,,,,
71,0,rank_rolling,306,3277,rank,1000,3,582,513,0.8934707904,0.8810916179,0.88791423,3277,3277,3277,0,0,,,,,,,
71,0,rank_rolling,307,3093,rank,1000,3,588,510,0.869047619,0.8490196078,0.857124183,3093,3093,3093,0,0,,,,,,,
71,0,rank_rolling,308,3770,rank,1000,2,562,497,0.8772241993,0.8672032193,0.8718309859,3770,3770,3770,0,0,,,,,,,
71,0,rank_rolling,309,4168,rank,1000,2,626,535,0.8785942492,0.8672897196,0.8728971963,4168,4168,4168,0,0,,,,,,,
71,0,rank_rolling,310,4608,rank,1000,2,620,527,0.9419354839,0.9316888046,0.9358001265,4608,4608,4608,0,0,,,,,,,
71,0,rank_rolling,311,3787,rank,1000,2,438,366,0.899543379,0.8825136612,0.8925318761,3787,3787,3787,0,0,,,,,,,
71,0,rank_rolling,312,3178,rank,1000,2,460,368,0.9086956522,0.8858695652,0.8983695652,3178,3178,3178,0,0,,,,,,,
71,0,rank_rolling,313,3092,rank,1000,3,794,641,0.9156171285,0.895475819,0.8978159126,3092,3092,3092,0,0,,,,,,,
71,0,rank_rolling,314,2588,rank,1000,2,678,585,0.8923303835,0.8786324786,0.8869352869,2588,2588,2588,0,0,,,,,,,
