seed,deletion_rate,method,timestamp,threshold,threshold_units,pool_score_count,pool_span_blocks,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,partial_answer_recall,mean_size,median_size,p90_size,singleton_rate,full_vocabulary_set_rate,target_coverage,selection_tolerance,selection_candidate,selection_candidate_k_reg,selection_candidate_penalty
59,0.3,margin_rolling,349,18.5656352,score_margin,1000,2,600,545,0.84,0.8403669725,0.8532110092,3479.944954,2146,7128,0.007339449541,0.3027522936,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,350,20.62467101,score_margin,1000,2,656,560,0.8963414634,0.8928571429,0.9147916667,3645.514286,4055.5,7128,0.007142857143,0.3339285714,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,351,19.87558126,score_margin,1000,2,522,476,0.867816092,0.8718487395,0.8914565826,3429.560924,1789.5,7128,0.01890756303,0.2920168067,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,352,20.20986557,score_margin,1000,2,462,415,0.8766233766,0.8915662651,0.9063253012,3760.746988,4717,7128,0.01445783133,0.3060240964,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,353,20.66070366,score_margin,1000,3,242,226,0.8347107438,0.8362831858,0.8495575221,3578.646018,3173.5,7128,0.02212389381,0.3230088496,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,354,21.29040146,score_margin,1000,3,238,227,0.8613445378,0.8634361233,0.8715124816,4087.585903,6473,7128,0.008810572687,0.3744493392,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,355,21.89637852,score_margin,1000,4,578,506,0.8650519031,0.8794466403,0.8948099002,4427.832016,7060,7128,0.009881422925,0.4031620553,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,356,22.27330685,score_margin,1000,3,548,483,0.9032846715,0.900621118,0.9120082816,4267.138716,6853,7128,0.004140786749,0.3892339545,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,357,21.72484779,score_margin,1000,2,406,363,0.9137931034,0.914600551,0.9269972452,3702.917355,4408,7128,0.01377410468,0.2920110193,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,358,20.60751438,score_margin,1000,3,300,276,0.8533333333,0.8586956522,0.8743961353,3075.043478,683,7128,0.02173913043,0.2427536232,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,359,21.13099118,score_margin,1000,3,330,312,0.9393939394,0.9423076923,0.9497863248,4627.099359,7124,7128,0.01282051282,0.4423076923,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,360,18.90131092,score_margin,1000,3,228,214,0.8815789474,0.8831775701,0.8901869159,3137.780374,803,7128,0.02336448598,0.2570093458,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,361,19.74134636,score_margin,1000,4,246,226,0.8699186992,0.8672566372,0.8805309735,3006.845133,589,7128,0.03982300885,0.2389380531,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,362,19.03175887,score_margin,1000,4,620,530,0.8370967742,0.8754716981,0.8946482744,3001.371698,835.5,7128,0.01886792453,0.241509434,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,363,21.06882191,score_margin,1000,3,386,353,0.8886010363,0.8980169972,0.9081680831,3495.130312,2172,7128,0.01983002833,0.2747875354,0.88,0,raps_k50_lam0p0005,50,0.0005
59,0.3,margin_rolling,364,21.26473737,score_margin,1000,2,354,329,0.8870056497,0.8844984802,0.896656535,3590.173252,3803,7128,0.02127659574,0.2887537994,0.88,0,raps_k50_lam0p0005,50,0.0005
71,0.3,margin_rolling,292,13.7633667,score_margin,1000,3,730,658,0.8616438356,0.8738601824,0.8865754813,3492.281155,1913.5,7128,0.01519756839,0.2841945289,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,293,13.96023941,score_margin,1000,2,658,581,0.9027355623,0.9053356282,0.9213998853,3782.583477,4927,7128,0.01549053356,0.3063683305,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,294,14.01131469,score_margin,1000,2,618,538,0.8511326861,0.8420074349,0.8699194548,3553.011152,1771,7128,0.02788104089,0.2973977695,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,295,14.45990956,score_margin,1000,2,666,578,0.8708708709,0.8667820069,0.8945213379,3847.179931,5007,7128,0.01384083045,0.2975778547,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,296,14.95089436,score_margin,1000,2,516,466,0.8720930233,0.864806867,0.8850500715,3878.354077,5421,7128,0.01287553648,0.313304721,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,297,15.17257309,score_margin,1000,2,292,254,0.852739726,0.8661417323,0.8829396325,3371.07874,1637.5,7128,0.01181102362,0.2716535433,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,298,16.09807968,score_margin,1000,3,252,224,0.9126984127,0.9151785714,0.9311755952,3880.700893,5549,7128,0.008928571429,0.3348214286,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,299,15.53183238,score_margin,1000,3,702,615,0.8917378917,0.9024390244,0.9163066202,4013.81626,6209,7128,0.009756097561,0.3008130081,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,300,15.1201334,score_margin,1000,3,664,573,0.8795180723,0.8813263525,0.9047896064,4019.30541,6023,7128,0.01745200698,0.3298429319,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,301,15.48336339,score_margin,1000,2,616,552,0.9025974026,0.9003623188,0.9184480676,4289.88587,6861,7128,0.01086956522,0.3351449275,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,302,14.107903,score_margin,1000,2,570,490,0.8561403509,0.8551020408,0.8744460641,3211.161224,1054.5,7128,0.0306122449,0.2653061224,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,303,15.27651215,score_margin,1000,2,542,485,0.8874538745,0.8824742268,0.8933333333,3787.690722,5222,7128,0.01649484536,0.3072164948,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,304,14.38059235,score_margin,1000,2,328,281,0.8384146341,0.8398576512,0.871886121,3383.572954,1684,7128,0.01423487544,0.256227758,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,305,15.37564564,score_margin,1000,3,328,295,0.9207317073,0.9220338983,0.9381920904,3413.498305,1588,7128,0.006779661017,0.2542372881,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,306,14.89774847,score_margin,1000,3,582,513,0.8625429553,0.8771929825,0.8935347628,3648.45809,4124,7128,0.01949317739,0.3040935673,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,307,15.14156353,score_margin,1000,3,588,510,0.8656462585,0.8803921569,0.8983660131,3817.77451,5006,7128,0.02156862745,0.3117647059,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,308,15.81794262,score_margin,1000,2,562,497,0.8790035587,0.8772635815,0.8954201399,3963.432596,6263,7128,0.02414486922,0.3561368209,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,309,15.90545177,score_margin,1000,2,626,535,0.8801916933,0.8859813084,0.9056697819,4169.874766,6527,7128,0.02056074766,0.3514018692,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,310,15.98144627,score_margin,1000,2,620,527,0.9080645161,0.89943074,0.9286211259,3760.108159,5018,7128,0.01707779886,0.2941176471,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,311,14.97826361,score_margin,1000,2,438,366,0.8698630137,0.8551912568,0.8861566485,2928.103825,761.5,7128,0.01912568306,0.2021857923,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,312,14.97763884,score_margin,1000,2,460,368,0.8586956522,0.8586956522,0.8932712215,2772.019022,664,7128,0.01630434783,0.1793478261,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,313,15.72649431,score_margin,1000,3,794,641,0.8740554156,0.8751950078,0.9026781071,3315.609984,1348,7128,0.02184087363,0.248049922,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,314,16.15439892,score_margin,1000,2,678,585,0.8908554572,0.8888888889,0.9101628002,3604.367521,4008,7128,0.0188034188,0.2752136752,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,315,16.07056427,score_margin,1000,2,774,660,0.8759689922,0.8727272727,0.8915656566,3539.098485,3301,7128,0.01818181818,0.2424242424,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,316,16.73047829,score_margin,1000,2,758,622,0.8931398417,0.8826366559,0.9068060021,4133.437299,6297.5,7128,0.01768488746,0.3006430868,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,317,16.09484386,score_margin,1000,2,630,559,0.8698412698,0.8658318426,0.8870602266,3144.52415,1166,7128,0.01788908766,0.228980322,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,318,16.35626912,score_margin,1000,2,342,308,0.8918128655,0.8961038961,0.9145021645,3063.474026,758,7128,0.01623376623,0.2402597403,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,319,16.29240608,score_margin,1000,3,324,290,0.9135802469,0.9034482759,0.9103448276,3195.696552,829.5,7128,0.02068965517,0.2448275862,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,320,16.05528116,score_margin,1000,3,736,646,0.8654891304,0.8715170279,0.8849501204,3648.137771,4395.5,7128,0.02167182663,0.3188854489,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,321,16.41204739,score_margin,1000,2,680,603,0.8852941176,0.8739635158,0.8913764511,3715.868988,4649,7128,0.02155887231,0.2835820896,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,322,16.83616257,score_margin,1000,2,668,595,0.9071856287,0.9092436975,0.9182072829,3882.314286,5595,7128,0.01344537815,0.3092436975,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,323,16.18671694,score_margin,1000,2,668,600,0.877245509,0.8766666667,0.8922222222,3619.26,3902,7128,0.01166666667,0.2683333333,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,324,16.42073548,score_margin,1000,2,796,650,0.8743718593,0.8784615385,0.9067692308,3718.607692,4382.5,7128,0.01846153846,0.28,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,325,16.50274599,score_margin,1000,2,398,360,0.8718592965,0.875,0.8819444444,3334.502778,862.5,7128,0.02777777778,0.3055555556,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,326,16.50274599,score_margin,1000,2,422,348,0.8483412322,0.8448275862,0.8632662835,2853.945402,499,7128,0.02011494253,0.2040229885,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,327,17.69286537,score_margin,1000,3,738,621,0.8712737127,0.8808373591,0.9051261406,3899.251208,5370,7128,0.02254428341,0.3397745572,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,328,18.14274454,score_margin,1000,2,600,526,0.9133333333,0.9163498099,0.9281640413,4168.826996,6487.5,7128,0.009505703422,0.3365019011,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,329,17.55223942,score_margin,1000,2,684,599,0.9035087719,0.9081803005,0.9227601558,3894.378965,5524,7128,0.01335559265,0.3305509182,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,330,16.41313696,score_margin,1000,2,640,580,0.8921875,0.8965517241,0.9084770115,3455.536207,1897,7128,0.02068965517,0.2706896552,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,331,16.34043282,score_margin,1000,2,506,474,0.8794466403,0.8818565401,0.8866033755,3503.738397,2393.5,7128,0.02320675105,0.2616033755,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,332,16.19077587,score_margin,1000,2,318,300,0.8773584906,0.8766666667,0.8827777778,3252.846667,1002,7128,0.02333333333,0.2566666667,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,333,16.19077587,score_margin,1000,3,342,312,0.8596491228,0.8621794872,0.8760683761,3259.663462,1383.5,7128,0.02564102564,0.2628205128,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,334,16.43913412,score_margin,1000,3,700,633,0.8857142857,0.8894154818,0.8998683518,3365.124803,1676,7128,0.02369668246,0.2417061611,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,335,16.74126911,score_margin,1000,2,656,587,0.8780487805,0.8773424191,0.8915956843,3401.453152,1588,7128,0.01873935264,0.2827938671,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,336,16.92358589,score_margin,1000,2,632,551,0.8607594937,0.8566243194,0.8772534785,3616.268603,4054,7128,0.01633393829,0.2903811252,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,337,17.34972325,score_margin,1000,2,552,492,0.8623188406,0.8699186992,0.8830623306,3595.264228,3783.5,7128,0.0162601626,0.2703252033,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,338,17.95653057,score_margin,1000,2,496,457,0.875,0.8949671772,0.8993435449,3840.512035,5454,7128,0.01969365427,0.3019693654,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,339,17.92194879,score_margin,1000,2,328,297,0.862804878,0.8585858586,0.870650954,3332.989899,1775,7128,0.02693602694,0.2154882155,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,340,18.34103107,score_margin,1000,3,328,303,0.8932926829,0.897689769,0.9114411441,3781.217822,5130,7128,0.01320132013,0.3300330033,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,341,18.2608552,score_margin,1000,3,576,519,0.8940972222,0.901734104,0.9136801541,3861.689788,5502,7128,0.02119460501,0.302504817,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,342,17.50861263,score_margin,1000,3,636,565,0.8789308176,0.8761061947,0.8946902655,3684.235398,4221,7128,0.02123893805,0.3150442478,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,343,17.88922429,score_margin,1000,2,642,567,0.8769470405,0.8783068783,0.8918871252,4183.167549,6444,7128,0.02116402116,0.3174603175,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,344,17.951581,score_margin,1000,2,650,582,0.8492307692,0.8487972509,0.8625429553,3702.632302,4471,7128,0.0206185567,0.3144329897,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,345,19.55880547,score_margin,1000,2,586,501,0.9197952218,0.9101796407,0.9228210246,4135.227545,6577,7128,0.01596806387,0.3832335329,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,346,17.57014692,score_margin,1000,2,224,197,0.8526785714,0.8527918782,0.8705583756,2771.969543,469,7128,0.01015228426,0.2030456853,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,347,17.42009997,score_margin,1000,3,306,277,0.885620915,0.8916967509,0.8965102286,2770.927798,429,7128,0.01444043321,0.2418772563,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,348,17.03678513,score_margin,1000,3,714,610,0.8585434174,0.8590163934,0.874863388,3156.6,1009.5,7128,0.02786885246,0.2475409836,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,349,18.20869672,score_margin,1000,2,600,545,0.84,0.8366972477,0.852293578,3375.820183,1602,7128,0.01100917431,0.2844036697,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,350,20.35398865,score_margin,1000,2,656,560,0.8856707317,0.8785714286,0.9045535714,3653.226786,4389,7128,0.01785714286,0.2964285714,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,351,20.02951813,score_margin,1000,2,522,476,0.8716475096,0.8781512605,0.893907563,3500.107143,2128,7128,0.0231092437,0.2836134454,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,352,20.42106247,score_margin,1000,2,462,415,0.880952381,0.8915662651,0.9073293173,3788.378313,4982,7128,0.02168674699,0.2843373494,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,353,20.56188691,score_margin,1000,3,242,226,0.8636363636,0.8672566372,0.8827433628,3589.889381,3764.5,7128,0.02654867257,0.2522123894,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,354,20.72085285,score_margin,1000,3,238,227,0.8697478992,0.8634361233,0.872246696,4043.986784,6152,7128,0.01321585903,0.3127753304,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,355,21.43872488,score_margin,1000,4,578,506,0.8823529412,0.9051383399,0.9174665914,4312.687747,6908,7128,0.01581027668,0.3833992095,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,356,21.43872488,score_margin,1000,3,548,483,0.8740875912,0.8716356108,0.8850931677,4070.397516,6629,7128,0.008281573499,0.3623188406,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,357,21.5153656,score_margin,1000,2,406,363,0.9088669951,0.9063360882,0.922405877,3794.589532,5197,7128,0.01652892562,0.2672176309,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,358,20.83253956,score_margin,1000,3,300,276,0.8933333333,0.8913043478,0.9082125604,3290.086957,1200.5,7128,0.02536231884,0.2427536232,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,359,20.46469116,score_margin,1000,3,330,312,0.9424242424,0.9391025641,0.9481837607,4443.817308,7056,7128,0.009615384615,0.3878205128,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,360,18.68743324,score_margin,1000,3,228,214,0.8728070175,0.8738317757,0.8855140187,2941.658879,500.5,7128,0.02336448598,0.238317757,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,361,18.9595238,score_margin,1000,4,246,226,0.8495934959,0.8451327434,0.8554572271,2738.318584,339,7128,0.04867256637,0.2079646018,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,362,18.5267787,score_margin,1000,4,620,530,0.8306451613,0.8622641509,0.8831266846,2737.441509,412.5,7128,0.02830188679,0.2169811321,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,363,20.72385597,score_margin,1000,3,386,353,0.9067357513,0.9121813031,0.9258734655,3304.549575,1352,7128,0.03399433428,0.2719546742,0.88,0,raps_k50_lam0p0001,50,0.0001
71,0.3,margin_rolling,364,20.34633732,score_margin,1000,2,354,329,0.8785310734,0.8814589666,0.8880445795,3159.635258,960,7128,0.03647416413,0.2462006079,0.88,0,raps_k50_lam0p0001,50,0.0001
17,0.3,rank_rolling,292,1534,rank,1000,3,730,658,0.8232876712,0.8191489362,0.8257345491,1534,1534,1534,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,293,3036,rank,1000,2,658,581,0.8647416413,0.8554216867,0.8657487091,3036,3036,3036,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,294,3394,rank,1000,2,618,538,0.8770226537,0.8605947955,0.8643122677,3394,3394,3394,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,295,3635,rank,1000,2,666,578,0.9114114114,0.8979238754,0.9002306805,3635,3635,3635,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,296,2855,rank,1000,2,516,466,0.8992248062,0.8884120172,0.8954220315,2855,2855,2855,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,297,2558,rank,1000,2,292,254,0.8732876712,0.8582677165,0.8723753281,2558,2558,2558,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,298,2658,rank,1000,3,252,224,0.8373015873,0.8169642857,0.8270089286,2658,2658,2658,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,299,2793,rank,1000,3,702,615,0.9273504274,0.9170731707,0.9178861789,2793,2793,2793,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,300,1732,rank,1000,3,664,573,0.8373493976,0.8167539267,0.8289703316,1732,1732,1732,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,301,2792,rank,1000,2,616,552,0.8409090909,0.8278985507,0.8393115942,2792,2792,2792,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,302,3615,rank,1000,2,570,490,0.8912280702,0.8775510204,0.8846938776,3615,3615,3615,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,303,3566,rank,1000,2,542,485,0.8671586716,0.8536082474,0.8577319588,3566,3566,3566,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,304,3647,rank,1000,2,328,281,0.9054878049,0.9039145907,0.9074733096,3647,3647,3647,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,305,3423,rank,1000,3,328,295,0.9146341463,0.9050847458,0.906779661,3423,3423,3423,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,306,3082,rank,1000,3,582,513,0.9054982818,0.8927875244,0.8970110461,3082,3082,3082,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,307,1875,rank,1000,3,588,510,0.8350340136,0.8117647059,0.8204575163,1875,1875,1875,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,308,2913,rank,1000,2,562,497,0.8238434164,0.8028169014,0.8114688129,2913,2913,2913,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,309,3883,rank,1000,2,626,535,0.8961661342,0.8822429907,0.8859813084,3883,3883,3883,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,310,3692,rank,1000,2,620,527,0.9290322581,0.9184060721,0.9184060721,3692,3692,3692,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,311,2056,rank,1000,2,438,366,0.8607305936,0.8360655738,0.8438069217,2056,2056,2056,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,312,1857,rank,1000,2,460,368,0.9043478261,0.8831521739,0.8983695652,1857,1857,1857,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,313,1671,rank,1000,3,794,641,0.8652392947,0.8346333853,0.8421216849,1671,1671,1671,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,314,2184,rank,1000,2,678,585,0.8849557522,0.8700854701,0.8786324786,2184,2184,2184,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,315,2299,rank,1000,2,774,660,0.9031007752,0.8909090909,0.8987373737,2299,2299,2299,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,316,1416,rank,1000,2,758,622,0.845646438,0.8118971061,0.8190782422,1416,1416,1416,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,317,2789,rank,1000,2,630,559,0.8841269841,0.8694096601,0.8783840191,2789,2789,2789,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,318,2776,rank,1000,2,342,308,0.8771929825,0.8668831169,0.8722943723,2776,2776,2776,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,319,2798,rank,1000,3,324,290,0.9104938272,0.9,0.9,2798,2798,2798,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,320,2683,rank,1000,3,736,646,0.875,0.8622291022,0.8704334365,2683,2683,2683,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,321,2666,rank,1000,2,680,603,0.8926470588,0.8789386401,0.8839137645,2666,2666,2666,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,322,2529,rank,1000,2,668,595,0.8577844311,0.843697479,0.8462184874,2529,2529,2529,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,323,2990,rank,1000,2,668,600,0.8862275449,0.8783333333,0.8816666667,2990,2990,2990,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,324,3210,rank,1000,2,796,650,0.9095477387,0.8923076923,0.9028205128,3210,3210,3210,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,325,1712,rank,1000,2,398,360,0.8366834171,0.8194444444,0.8263888889,1712,1712,1712,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,326,2434,rank,1000,2,422,348,0.9502369668,0.9425287356,0.944683908,2434,2434,2434,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,327,1338,rank,1000,3,738,621,0.8495934959,0.8293075684,0.8402039721,1338,1338,1338,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,328,1497,rank,1000,2,600,526,0.8916666667,0.8783269962,0.8840304183,1497,1497,1497,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,329,1464,rank,1000,2,684,599,0.8245614035,0.8080133556,0.8232609905,1464,1464,1464,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,330,2791,rank,1000,2,640,580,0.878125,0.8655172414,0.8689655172,2791,2791,2791,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,331,2978,rank,1000,2,506,474,0.9090909091,0.9029535865,0.9029535865,2978,2978,2978,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,332,2334,rank,1000,2,318,300,0.9056603774,0.9,0.9,2334,2334,2334,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,333,2138,rank,1000,3,342,312,0.8391812865,0.8237179487,0.827457265,2138,2138,2138,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,334,2419,rank,1000,3,700,633,0.8842857143,0.8799368088,0.8838862559,2419,2419,2419,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,335,2686,rank,1000,2,656,587,0.8567073171,0.8449744463,0.8566155593,2686,2686,2686,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,336,2903,rank,1000,2,632,551,0.8465189873,0.833030853,0.8375680581,2903,2903,2903,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,337,3483,rank,1000,2,552,492,0.8985507246,0.8861788618,0.8939701897,3483,3483,3483,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
17,0.3,rank_rolling,338,3360,rank,1000,2,496,457,0.8891129032,0.8796498906,0.882567469,3360,3360,3360,0,0,0.88,0,raps_k50_lam0p0005,50,0.0005
