target_coverage,selection_tolerance,seed,deletion_rate,method,timestamp_count,label_row_count,unique_query_count,observed_label_coverage,full_set_coverage,macro_time_full_set_coverage,partial_answer_recall,positive_label_undercoverage,positive_full_set_undercoverage,fraction_timestamps_label_below_target,fraction_timestamps_full_set_below_target,mean_size,median_size,p90_size,full_vocabulary_set_rate,pool_score_count_mean,pool_span_blocks_mean
0.88,0.03,59,0.3,margin_rolling,73,38596,33964,0.8791843714,0.8822871275,0.8815587724,0.8991758458,0.01024968897,0.00872329089,0.5068493151,0.4657534247,3770.726828,4487.402986,7128,0.3232834766,1000,2.424657534
0.88,0.03,59,0.3,rank_rolling,73,38596,33964,0.8788993678,0.865475209,0.8673713661,0.8715008468,0.01162473231,0.02016817661,0.5205479452,0.6438356164,2818.843629,2818.843629,2818.843629,0,1000,2.424657534
0.88,0.03,59,0.3,adaptive_mass_rolling,73,38596,33964,0.879832107,0.8667118125,0.867985985,0.8745576783,0.01065816194,0.01884026582,0.4931506849,0.6849315068,2495.989253,2015.251295,4199.547527,0,1000,2.424657534
0.88,0.03,71,0.3,margin_rolling,73,38596,33964,0.8785884548,0.8803733365,0.8802222883,0.8972732917,0.008915561234,0.008158837395,0.602739726,0.5479452055,3624.675156,3739.050524,7128,0.2887174656,1000,2.424657534
0.88,0.03,71,0.3,rank_rolling,73,38596,33964,0.8804021142,0.8671828995,0.8695951328,0.8735330406,0.008715104121,0.01671750222,0.4657534247,0.6712328767,2917.141856,2917.141856,2917.141856,0,1000,2.424657534
0.88,0.03,71,0.3,adaptive_mass_rolling,73,38596,33964,0.8797284693,0.8667412554,0.869169195,0.8748343017,0.008547878546,0.01677023122,0.5068493151,0.7123287671,2528.172212,2059.272023,4224.786356,0,1000,2.424657534
0.9,0,17,0,margin_rolling,73,38596,33964,0.898745984,0.8996584619,0.8999650582,0.9156427651,0.007808384137,0.007609165514,0.5890410959,0.4931506849,3904.85676,5143.520168,7128,0.3326757743,1000,2.424657534
0.9,0,17,0,rank_rolling,73,38596,33964,0.898745984,0.8872040985,0.8906687521,0.8920199118,0.009772179892,0.0177023342,0.4931506849,0.6712328767,3354.147126,3354.147126,3354.147126,0,1000,2.424657534
0.9,0,17,0,adaptive_mass_rolling,73,38596,33964,0.8986423464,0.8870274408,0.8896858935,0.8933134383,0.01040932046,0.01813567607,0.4520547945,0.6438356164,2951.363414,2580.243316,4362.916464,0,1000,2.424657534
0.9,0,29,0,margin_rolling,73,38596,33964,0.8988237123,0.9012483806,0.901110411,0.9162437282,0.008967514429,0.007758439944,0.5890410959,0.4657534247,3953.910994,5229.891856,7128,0.3430102461,1000,2.424657534
0.9,0,29,0,rank_rolling,73,38596,33964,0.8984091616,0.8872040985,0.8898156886,0.8915237282,0.01035267807,0.01677717554,0.4657534247,0.6575342466,3284.538865,3284.538865,3284.538865,0,1000,2.424657534
0.9,0,29,0,adaptive_mass_rolling,73,38596,33964,0.8993159913,0.8881168296,0.8904768035,0.8939699458,0.009155284516,0.01641889835,0.5205479452,0.6438356164,2924.718319,2550.842363,4362.541544,0,1000,2.424657534
0.9,0,43,0,margin_rolling,73,38596,33964,0.8976577884,0.891797197,0.8913694705,0.9070160188,0.009842408533,0.01336696608,0.5616438356,0.6164383562,3466.84036,2934.589683,7128,0.2367212342,1000,2.424657534
0.9,0,43,0,rank_rolling,73,38596,33964,0.8988496217,0.8877929572,0.8895699111,0.8937659249,0.009393018322,0.0167102222,0.4931506849,0.6438356164,3812.230008,3812.230008,3812.230008,0,1000,2.424657534
0.9,0,43,0,adaptive_mass_rolling,73,38596,33964,0.8992641725,0.8880579437,0.8896649219,0.8951531781,0.008944913497,0.01614350681,0.5068493151,0.6301369863,3535.964492,3217.296667,4723.822118,0,1000,2.424657534
0.9,0,59,0,margin_rolling,73,38596,33964,0.8990309877,0.8990696031,0.8987776829,0.9148469177,0.008254430133,0.008793747851,0.5342465753,0.5205479452,3741.091391,4144.15911,7128,0.2967259451,1000,2.424657534
0.9,0,59,0,rank_rolling,73,38596,33964,0.9003782775,0.8892062183,0.8909463871,0.8943323743,0.009562674491,0.01683196911,0.4931506849,0.6712328767,3348.027117,3348.027117,3348.027117,0,1000,2.424657534
0.9,0,59,0,adaptive_mass_rolling,73,38596,33964,0.9004300964,0.8892651042,0.8910189774,0.8945178649,0.009528045785,0.0167133423,0.4931506849,0.6575342466,3314.785332,3285.858792,3422.108109,0,1000,2.424657534
0.9,0,71,0,margin_rolling,73,38596,33964,0.8989532594,0.8973324697,0.8974917564,0.9134701009,0.008265139249,0.009750494245,0.5753424658,0.5205479452,3728.098869,4249.39745,7128,0.2917206454,1000,2.424657534
0.9,0,71,0,rank_rolling,73,38596,33964,0.8991346253,0.8878812861,0.8903503218,0.8929461026,0.009113266836,0.01621413699,0.5068493151,0.6712328767,3462.945531,3462.945531,3462.945531,0,1000,2.424657534
0.9,0,71,0,adaptive_mass_rolling,73,38596,33964,0.8990309877,0.8876162996,0.8898064114,0.8942640948,0.008717383502,0.01641221562,0.5205479452,0.6849315068,3066.509098,2710.139883,4426.364191,0,1000,2.424657534
0.9,0,17,0.1,margin_rolling,73,38596,33964,0.8979168826,0.898156872,0.8982630096,0.9142058445,0.008702711884,0.008847300635,0.5205479452,0.5068493151,3908.996644,5198.88903,7128,0.3244906371,1000,2.424657534
0.9,0,17,0.1,rank_rolling,73,38596,33964,0.8977096072,0.8859380521,0.8888602401,0.8907700591,0.01042957928,0.0185834933,0.5479452055,0.698630137,3379.025704,3379.025704,3379.025704,0,1000,2.424657534
0.9,0,17,0.1,adaptive_mass_rolling,73,38596,33964,0.8987200746,0.8871746555,0.889391394,0.8934959845,0.009909209224,0.01793683603,0.5342465753,0.6712328767,2981.536391,2597.940113,4413.378041,0,1000,2.424657534
0.9,0,29,0.1,margin_rolling,73,38596,33964,0.8990309877,0.9004534213,0.9003780316,0.9161645243,0.007926236048,0.007274131907,0.5205479452,0.4931506849,3895.820133,4996.637204,7128,0.3204275115,1000,2.424657534
0.9,0,29,0.1,rank_rolling,73,38596,33964,0.8985387087,0.887410199,0.8899305231,0.892319669,0.01012913196,0.01704004404,0.4657534247,0.6301369863,3328.671652,3328.671652,3328.671652,0,1000,2.424657534
0.9,0,29,0.1,adaptive_mass_rolling,73,38596,33964,0.8981759768,0.8871746555,0.8898892975,0.8934764961,0.01032636268,0.01708100043,0.5205479452,0.6164383562,2954.300053,2570.381993,4406.023313,0,1000,2.424657534
0.9,0,43,0.1,margin_rolling,73,38596,33964,0.8986682558,0.8990107172,0.8991997919,0.914882997,0.008262634729,0.00819925709,0.5205479452,0.4794520548,3869.061536,4876.771611,7128,0.3138028501,1000,2.424657534
0.9,0,43,0.1,rank_rolling,73,38596,33964,0.8987978029,0.8877929572,0.889886366,0.892427346,0.01017285281,0.01650275715,0.4794520548,0.6164383562,3501.652779,3501.652779,3501.652779,0,1000,2.424657534
0.9,0,43,0.1,adaptive_mass_rolling,73,38596,33964,0.898435071,0.887410199,0.8895220575,0.8922899457,0.01054435569,0.01695869938,0.4794520548,0.6164383562,3461.869038,3433.744877,3565.420793,0,1000,2.424657534
0.9,0,59,0.1,margin_rolling,73,38596,33964,0.8976577884,0.8942998469,0.8942743194,0.9107509396,0.009603012098,0.01195652146,0.5890410959,0.5753424658,3610.121423,3561.256949,7128,0.2785890943,1000,2.424657534
0.9,0,59,0.1,rank_rolling,73,38596,33964,0.8981241579,0.8864974679,0.8884801518,0.8915029078,0.01145480869,0.01891653163,0.4931506849,0.6301369863,3411.334148,3411.334148,3411.334148,0,1000,2.424657534
0.9,0,59,0.1,adaptive_mass_rolling,73,38596,33964,0.8991605348,0.8877340714,0.8894914089,0.8943495494,0.01084580212,0.01780874728,0.4931506849,0.6849315068,3026.11839,2650.662908,4441.276758,0,1000,2.424657534
0.9,0,71,0.1,margin_rolling,73,38596,33964,0.8986682558,0.8983629726,0.8986431857,0.9136199561,0.00767182444,0.008190822124,0.5753424658,0.5753424658,3770.629255,4379.662761,7128,0.3049110823,1000,2.424657534
0.9,0,71,0.1,rank_rolling,73,38596,33964,0.8987200746,0.8874985279,0.8909166495,0.892512567,0.009351235397,0.01633311373,0.4931506849,0.6575342466,3465.978036,3465.978036,3465.978036,0,1000,2.424657534
0.9,0,71,0.1,adaptive_mass_rolling,73,38596,33964,0.898745984,0.8876162996,0.8900106795,0.8940362391,0.009039077585,0.01592332839,0.4657534247,0.6712328767,3109.948946,2750.497821,4466.890107,0,1000,2.424657534
0.9,0,17,0.2,margin_rolling,73,38596,33964,0.8987978029,0.9001295489,0.900552002,0.9157427893,0.007887948438,0.00736940609,0.4520547945,0.4657534247,3997.587269,5538.714138,7128,0.3375927453,1000,2.424657534
0.9,0,17,0.2,rank_rolling,73,38596,33964,0.8986682558,0.8873218702,0.8899900781,0.8921470072,0.009957556344,0.01726308737,0.4657534247,0.6438356164,3462.361471,3462.361471,3462.361471,0,1000,2.424657534
0.9,0,17,0.2,adaptive_mass_rolling,73,38596,33964,0.8975800601,0.8862913673,0.8890707685,0.8925385983,0.01035164338,0.01757451575,0.4794520548,0.6301369863,3042.839565,2648.163938,4471.320793,0,1000,2.424657534
0.9,0,29,0.2,margin_rolling,73,38596,33964,0.8996009949,0.9032799435,0.903348088,0.9179024433,0.008586639189,0.006342113606,0.5205479452,0.4246575342,4108.186933,5937.889913,7128,0.3727770581,1000,2.424657534
0.9,0,29,0.2,rank_rolling,73,38596,33964,0.8993678101,0.888411259,0.8902753999,0.8927421752,0.009440209767,0.01648000282,0.4794520548,0.6301369863,3404.5782,3404.5782,3404.5782,0,1000,2.424657534
0.9,0,29,0.2,adaptive_mass_rolling,73,38596,33964,0.9001710022,0.8892062183,0.8907724987,0.8949189899,0.008917464122,0.01618912791,0.5205479452,0.6712328767,3094.700035,2697.673566,4527.854346,0,1000,2.424657534
0.9,0,43,0.2,margin_rolling,73,38596,33964,0.8983573427,0.8983040867,0.8979771495,0.9143335206,0.007834249232,0.007949289998,0.5753424658,0.5479452055,3861.156901,4832.955953,7128,0.3068248734,1000,2.424657534
0.9,0,43,0.2,rank_rolling,73,38596,33964,0.8986423464,0.8871452126,0.8884040695,0.8922469029,0.01068171067,0.01801077537,0.4931506849,0.6712328767,3610.322371,3610.322371,3610.322371,0,1000,2.424657534
0.9,0,43,0.2,adaptive_mass_rolling,73,38596,33964,0.8989014406,0.887410199,0.8884335864,0.8930373757,0.01037236417,0.01762196098,0.4794520548,0.6438356164,3488.995878,3383.052408,3881.079737,0,1000,2.424657534
0.9,0,59,0.2,margin_rolling,73,38596,33964,0.8971136905,0.8984513014,0.8981314087,0.9143981816,0.009612032028,0.009574486298,0.5890410959,0.5753424658,3891.553586,5030.187787,7128,0.3187492639,1000,2.424657534
0.9,0,59,0.2,rank_rolling,73,38596,33964,0.8998600891,0.888882346,0.8905594945,0.893717753,0.01041917961,0.01705555704,0.5068493151,0.5753424658,3476.768431,3476.768431,3476.768431,0,1000,2.424657534
0.9,0,59,0.2,adaptive_mass_rolling,73,38596,33964,0.9000932739,0.8891473325,0.890769506,0.8941593971,0.01025723591,0.01696857305,0.5068493151,0.6164383562,3427.932664,3369.368125,3643.885508,0,1000,2.424657534
0.9,0,71,0.2,margin_rolling,73,38596,33964,0.8978650637,0.898156872,0.8986659089,0.9135215298,0.008434121715,0.008133347655,0.5616438356,0.5342465753,3856.618184,4798.470292,7128,0.3084147921,1000,2.424657534
0.9,0,71,0.2,rank_rolling,73,38596,33964,0.8988755311,0.8875868567,0.8903428497,0.892894741,0.01012453885,0.01693159984,0.4657534247,0.6164383562,3560.022671,3560.022671,3560.022671,0,1000,2.424657534
0.9,0,71,0.2,adaptive_mass_rolling,73,38596,33964,0.9000414551,0.8890295607,0.8913895535,0.895669668,0.009004504138,0.01614816741,0.5342465753,0.6575342466,3209.494936,2840.145625,4578.306907,0,1000,2.424657534
0.9,0,17,0.3,margin_rolling,73,38596,33964,0.9000155457,0.9023966553,0.9025316877,0.9181652099,0.007768850243,0.006411150938,0.4931506849,0.4109589041,4169.369097,6109.797491,7128,0.3693027912,1000,2.424657534
0.9,0,17,0.3,rank_rolling,73,38596,33964,0.8977355166,0.8861441526,0.8886960265,0.8909894791,0.01117382637,0.01864083706,0.4931506849,0.6164383562,3417.782858,3417.782858,3417.782858,0,1000,2.424657534
0.9,0,17,0.3,adaptive_mass_rolling,73,38596,33964,0.8970100529,0.885496408,0.8875952108,0.8915062026,0.01220099884,0.0194364731,0.4520547945,0.6164383562,3041.038953,2619.696826,4504.261971,0,1000,2.424657534
0.9,0,29,0.3,margin_rolling,73,38596,33964,0.9003005493,0.9037510305,0.9035109283,0.918234062,0.008698907958,0.006423849436,0.4931506849,0.397260274,4116.356024,5852.830438,7128,0.4054292781,1000,2.424657534
0.9,0,29,0.3,rank_rolling,73,38596,33964,0.8991087159,0.8881757155,0.8899669852,0.8925022853,0.009820848305,0.01651873717,0.4657534247,0.5890410959,3911.425922,3911.425922,3911.425922,0,1000,2.424657534
0.9,0,29,0.3,adaptive_mass_rolling,73,38596,33964,0.8990050782,0.8878812861,0.8893638977,0.8935146317,0.0102051334,0.01752255316,0.4931506849,0.6301369863,3614.478772,3202.420916,4748.674049,0,1000,2.424657534
0.9,0,43,0.3,margin_rolling,73,38596,33964,0.8994455384,0.9001589919,0.8994875146,0.9161910635,0.009288066923,0.008722866321,0.4931506849,0.5205479452,3989.688935,5532.100253,7128,0.3588799906,1000,2.424657534
0.9,0,43,0.3,rank_rolling,73,38596,33964,0.899238263,0.8881757155,0.8899855632,0.8925234562,0.009861799252,0.01646652606,0.4794520548,0.602739726,3763.329908,3763.329908,3763.329908,0,1000,2.424657534
0.9,0,43,0.3,adaptive_mass_rolling,73,38596,33964,0.898745984,0.8876162996,0.8890224077,0.8922486554,0.01051152262,0.0174479303,0.4931506849,0.6438356164,3710.128783,3655.6163,3911.937846,0,1000,2.424657534
0.9,0,59,0.3,margin_rolling,73,38596,33964,0.8999637268,0.9028677423,0.9020632818,0.9184318788,0.009133244942,0.007853625594,0.4931506849,0.4383561644,4098.307796,5837.325727,7128,0.3631197739,1000,2.424657534
0.9,0,59,0.3,rank_rolling,73,38596,33964,0.8984091616,0.8872629843,0.8884690344,0.8915627752,0.01124079978,0.01831673934,0.5205479452,0.602739726,3581.564951,3581.564951,3581.564951,0,1000,2.424657534
0.9,0,59,0.3,adaptive_mass_rolling,73,38596,33964,0.898745984,0.887410199,0.8882537204,0.8923444852,0.01089039142,0.01803206215,0.5342465753,0.602739726,3482.925303,3373.126987,3883.415776,0,1000,2.424657534
0.9,0,71,0.3,margin_rolling,73,38596,33964,0.8991864442,0.9007184077,0.9006920065,0.9160296243,0.00761912323,0.006880829133,0.6164383562,0.5479452055,3973.455512,5399.043222,7128,0.3268166294,1000,2.424657534
0.9,0,71,0.3,rank_rolling,73,38596,33964,0.9014146544,0.8905017077,0.8923106875,0.8952634021,0.007658249632,0.01420190081,0.4794520548,0.6712328767,3666.700742,3666.700742,3666.700742,0,1000,2.424657534
0.9,0,71,0.3,adaptive_mass_rolling,73,38596,33964,0.900896466,0.8899717348,0.8913997054,0.8961098867,0.007930175789,0.01450759366,0.4657534247,0.7123287671,3272.497851,2893.43602,4638.178448,0,1000,2.424657534
0.9,0.01,17,0,margin_rolling,73,38596,33964,0.898745984,0.8996584619,0.8999650582,0.9156427651,0.007808384137,0.007609165514,0.5890410959,0.4931506849,3904.85676,5143.520168,7128,0.3326757743,1000,2.424657534
0.9,0.01,17,0,rank_rolling,73,38596,33964,0.898745984,0.8872040985,0.8906687521,0.8920199118,0.009772179892,0.0177023342,0.4931506849,0.6712328767,3354.147126,3354.147126,3354.147126,0,1000,2.424657534
0.9,0.01,17,0,adaptive_mass_rolling,73,38596,33964,0.8986423464,0.8870274408,0.8896858935,0.8933134383,0.01040932046,0.01813567607,0.4520547945,0.6438356164,2951.363414,2580.243316,4362.916464,0,1000,2.424657534
0.9,0.01,29,0,margin_rolling,73,38596,33964,0.8988237123,0.9012483806,0.901110411,0.9162437282,0.008967514429,0.007758439944,0.5890410959,0.4657534247,3953.910994,5229.891856,7128,0.3430102461,1000,2.424657534
0.9,0.01,29,0,rank_rolling,73,38596,33964,0.8984091616,0.8872040985,0.8898156886,0.8915237282,0.01035267807,0.01677717554,0.4657534247,0.6575342466,3284.538865,3284.538865,3284.538865,0,1000,2.424657534
0.9,0.01,29,0,adaptive_mass_rolling,73,38596,33964,0.8993159913,0.8881168296,0.8904768035,0.8939699458,0.009155284516,0.01641889835,0.5205479452,0.6438356164,2924.718319,2550.842363,4362.541544,0,1000,2.424657534
0.9,0.01,43,0,margin_rolling,73,38596,33964,0.8976577884,0.891797197,0.8913694705,0.9070160188,0.009842408533,0.01336696608,0.5616438356,0.6164383562,3466.84036,2934.589683,7128,0.2367212342,1000,2.424657534
0.9,0.01,43,0,rank_rolling,73,38596,33964,0.8988496217,0.8877929572,0.8895699111,0.8937659249,0.009393018322,0.0167102222,0.4931506849,0.6438356164,3812.230008,3812.230008,3812.230008,0,1000,2.424657534
0.9,0.01,43,0,adaptive_mass_rolling,73,38596,33964,0.8992641725,0.8880579437,0.8896649219,0.8951531781,0.008944913497,0.01614350681,0.5068493151,0.6301369863,3535.964492,3217.296667,4723.822118,0,1000,2.424657534
0.9,0.01,59,0,margin_rolling,73,38596,33964,0.8990309877,0.8990696031,0.8987776829,0.9148469177,0.008254430133,0.008793747851,0.5342465753,0.5205479452,3741.091391,4144.15911,7128,0.2967259451,1000,2.424657534
0.9,0.01,59,0,rank_rolling,73,38596,33964,0.9003782775,0.8892062183,0.8909463871,0.8943323743,0.009562674491,0.01683196911,0.4931506849,0.6712328767,3348.027117,3348.027117,3348.027117,0,1000,2.424657534
0.9,0.01,59,0,adaptive_mass_rolling,73,38596,33964,0.8990309877,0.8877635143,0.8893367278,0.8943996024,0.009823998454,0.01724098239,0.4931506849,0.6575342466,2971.631316,2608.601019,4367.030585,0,1000,2.424657534
0.9,0.01,71,0,margin_rolling,73,38596,33964,0.8989532594,0.8973324697,0.8974917564,0.9134701009,0.008265139249,0.009750494245,0.5753424658,0.5205479452,3728.098869,4249.39745,7128,0.2917206454,1000,2.424657534
0.9,0.01,71,0,rank_rolling,73,38596,33964,0.8991346253,0.8878812861,0.8903503218,0.8929461026,0.009113266836,0.01621413699,0.5068493151,0.6712328767,3462.945531,3462.945531,3462.945531,0,1000,2.424657534
0.9,0.01,71,0,adaptive_mass_rolling,73,38596,33964,0.8990309877,0.8876162996,0.8898064114,0.8942640948,0.008717383502,0.01641221562,0.5205479452,0.6849315068,3066.509098,2710.139883,4426.364191,0,1000,2.424657534
0.9,0.01,17,0.1,margin_rolling,73,38596,33964,0.8979168826,0.898156872,0.8982630096,0.9142058445,0.008702711884,0.008847300635,0.5205479452,0.5068493151,3908.996644,5198.88903,7128,0.3244906371,1000,2.424657534
0.9,0.01,17,0.1,rank_rolling,73,38596,33964,0.8977096072,0.8859380521,0.8888602401,0.8907700591,0.01042957928,0.0185834933,0.5479452055,0.698630137,3379.025704,3379.025704,3379.025704,0,1000,2.424657534
0.9,0.01,17,0.1,adaptive_mass_rolling,73,38596,33964,0.8987200746,0.8871746555,0.889391394,0.8934959845,0.009909209224,0.01793683603,0.5342465753,0.6712328767,2981.536391,2597.940113,4413.378041,0,1000,2.424657534
0.9,0.01,29,0.1,margin_rolling,73,38596,33964,0.8990309877,0.9004534213,0.9003780316,0.9161645243,0.007926236048,0.007274131907,0.5205479452,0.4931506849,3895.820133,4996.637204,7128,0.3204275115,1000,2.424657534
0.9,0.01,29,0.1,rank_rolling,73,38596,33964,0.8985387087,0.887410199,0.8899305231,0.892319669,0.01012913196,0.01704004404,0.4657534247,0.6301369863,3328.671652,3328.671652,3328.671652,0,1000,2.424657534
0.9,0.01,29,0.1,adaptive_mass_rolling,73,38596,33964,0.8981759768,0.8871746555,0.8898892975,0.8934764961,0.01032636268,0.01708100043,0.5205479452,0.6164383562,2954.300053,2570.381993,4406.023313,0,1000,2.424657534
0.9,0.01,43,0.1,margin_rolling,73,38596,33964,0.8986682558,0.8990107172,0.8991997919,0.914882997,0.008262634729,0.00819925709,0.5205479452,0.4794520548,3869.061536,4876.771611,7128,0.3138028501,1000,2.424657534
0.9,0.01,43,0.1,rank_rolling,73,38596,33964,0.8987978029,0.8877929572,0.889886366,0.892427346,0.01017285281,0.01650275715,0.4794520548,0.6164383562,3501.652779,3501.652779,3501.652779,0,1000,2.424657534
0.9,0.01,43,0.1,adaptive_mass_rolling,73,38596,33964,0.8985387087,0.8872040985,0.8882154431,0.8932738306,0.01025641354,0.01711379165,0.4794520548,0.6575342466,3101.657108,2744.652986,4458.47061,0,1000,2.424657534
0.9,0.01,59,0.1,margin_rolling,73,38596,33964,0.8976577884,0.8942998469,0.8942743194,0.9107509396,0.009603012098,0.01195652146,0.5890410959,0.5753424658,3610.121423,3561.256949,7128,0.2785890943,1000,2.424657534
0.9,0.01,59,0.1,rank_rolling,73,38596,33964,0.8981241579,0.8864974679,0.8884801518,0.8915029078,0.01145480869,0.01891653163,0.4931506849,0.6301369863,3411.334148,3411.334148,3411.334148,0,1000,2.424657534
0.9,0.01,59,0.1,adaptive_mass_rolling,73,38596,33964,0.8991605348,0.8877340714,0.8894914089,0.8943495494,0.01084580212,0.01780874728,0.4931506849,0.6849315068,3026.11839,2650.662908,4441.276758,0,1000,2.424657534
0.9,0.01,71,0.1,margin_rolling,73,38596,33964,0.8986682558,0.8983629726,0.8986431857,0.9136199561,0.00767182444,0.008190822124,0.5753424658,0.5753424658,3770.629255,4379.662761,7128,0.3049110823,1000,2.424657534
0.9,0.01,71,0.1,rank_rolling,73,38596,33964,0.8987200746,0.8874985279,0.8909166495,0.892512567,0.009351235397,0.01633311373,0.4931506849,0.6575342466,3465.978036,3465.978036,3465.978036,0,1000,2.424657534
0.9,0.01,71,0.1,adaptive_mass_rolling,73,38596,33964,0.898745984,0.8876162996,0.8900106795,0.8940362391,0.009039077585,0.01592332839,0.4657534247,0.6712328767,3109.948946,2750.497821,4466.890107,0,1000,2.424657534
0.9,0.01,17,0.2,margin_rolling,73,38596,33964,0.8987978029,0.9001295489,0.900552002,0.9157427893,0.007887948438,0.00736940609,0.4520547945,0.4657534247,3997.587269,5538.714138,7128,0.3375927453,1000,2.424657534
0.9,0.01,17,0.2,rank_rolling,73,38596,33964,0.8986682558,0.8873218702,0.8899900781,0.8921470072,0.009957556344,0.01726308737,0.4657534247,0.6438356164,3462.361471,3462.361471,3462.361471,0,1000,2.424657534
0.9,0.01,17,0.2,adaptive_mass_rolling,73,38596,33964,0.8975800601,0.8862913673,0.8890707685,0.8925385983,0.01035164338,0.01757451575,0.4794520548,0.6301369863,3042.839565,2648.163938,4471.320793,0,1000,2.424657534
0.9,0.01,29,0.2,margin_rolling,73,38596,33964,0.8996009949,0.9032799435,0.903348088,0.9179024433,0.008586639189,0.006342113606,0.5205479452,0.4246575342,4108.186933,5937.889913,7128,0.3727770581,1000,2.424657534
0.9,0.01,29,0.2,rank_rolling,73,38596,33964,0.8993678101,0.888411259,0.8902753999,0.8927421752,0.009440209767,0.01648000282,0.4794520548,0.6301369863,3404.5782,3404.5782,3404.5782,0,1000,2.424657534
0.9,0.01,29,0.2,adaptive_mass_rolling,73,38596,33964,0.9001710022,0.8892062183,0.8907724987,0.8949189899,0.008917464122,0.01618912791,0.5205479452,0.6712328767,3094.700035,2697.673566,4527.854346,0,1000,2.424657534
0.9,0.01,43,0.2,margin_rolling,73,38596,33964,0.8983573427,0.8983040867,0.8979771495,0.9143335206,0.007834249232,0.007949289998,0.5753424658,0.5479452055,3861.156901,4832.955953,7128,0.3068248734,1000,2.424657534
0.9,0.01,43,0.2,rank_rolling,73,38596,33964,0.8986423464,0.8871452126,0.8884040695,0.8922469029,0.01068171067,0.01801077537,0.4931506849,0.6712328767,3610.322371,3610.322371,3610.322371,0,1000,2.424657534
0.9,0.01,43,0.2,adaptive_mass_rolling,73,38596,33964,0.8993937196,0.8878812861,0.8883367644,0.8945649736,0.01053884904,0.01766768892,0.4657534247,0.6575342466,3214.272612,2843.272377,4585.658109,0,1000,2.424657534
0.9,0.01,59,0.2,margin_rolling,73,38596,33964,0.8971136905,0.8984513014,0.8981314087,0.9143981816,0.009612032028,0.009574486298,0.5890410959,0.5753424658,3891.553586,5030.187787,7128,0.3187492639,1000,2.424657534
0.9,0.01,59,0.2,rank_rolling,73,38596,33964,0.8998600891,0.888882346,0.8905594945,0.893717753,0.01041917961,0.01705555704,0.5068493151,0.5753424658,3476.768431,3476.768431,3476.768431,0,1000,2.424657534
0.9,0.01,59,0.2,adaptive_mass_rolling,73,38596,33964,0.8996787232,0.8886468025,0.8899911585,0.8948886005,0.01032996587,0.01722085718,0.5205479452,0.6575342466,3097.072842,2710.862207,4521.588647,0,1000,2.424657534
0.9,0.01,71,0.2,margin_rolling,73,38596,33964,0.8978650637,0.898156872,0.8986659089,0.9135215298,0.008434121715,0.008133347655,0.5616438356,0.5342465753,3856.618184,4798.470292,7128,0.3084147921,1000,2.424657534
0.9,0.01,71,0.2,rank_rolling,73,38596,33964,0.8988755311,0.8875868567,0.8903428497,0.892894741,0.01012453885,0.01693159984,0.4657534247,0.6164383562,3560.022671,3560.022671,3560.022671,0,1000,2.424657534
0.9,0.01,71,0.2,adaptive_mass_rolling,73,38596,33964,0.9000414551,0.8890295607,0.8913895535,0.895669668,0.009004504138,0.01614816741,0.5342465753,0.6575342466,3209.494936,2840.145625,4578.306907,0,1000,2.424657534
0.9,0.01,17,0.3,margin_rolling,73,38596,33964,0.9000155457,0.9023966553,0.9025316877,0.9181652099,0.007768850243,0.006411150938,0.4931506849,0.4109589041,4169.369097,6109.797491,7128,0.3693027912,1000,2.424657534
0.9,0.01,17,0.3,rank_rolling,73,38596,33964,0.8977355166,0.8861441526,0.8886960265,0.8909894791,0.01117382637,0.01864083706,0.4931506849,0.6164383562,3417.782858,3417.782858,3417.782858,0,1000,2.424657534
0.9,0.01,17,0.3,adaptive_mass_rolling,73,38596,33964,0.8970100529,0.885496408,0.8875952108,0.8915062026,0.01220099884,0.0194364731,0.4520547945,0.6164383562,3041.038953,2619.696826,4504.261971,0,1000,2.424657534
0.9,0.01,29,0.3,margin_rolling,73,38596,33964,0.9003005493,0.9037510305,0.9035109283,0.918234062,0.008698907958,0.006423849436,0.4931506849,0.397260274,4116.356024,5852.830438,7128,0.4054292781,1000,2.424657534
0.9,0.01,29,0.3,rank_rolling,73,38596,33964,0.8991087159,0.8881757155,0.8899669852,0.8925022853,0.009820848305,0.01651873717,0.4657534247,0.5890410959,3911.425922,3911.425922,3911.425922,0,1000,2.424657534
0.9,0.01,29,0.3,adaptive_mass_rolling,73,38596,33964,0.8990050782,0.8878812861,0.8893638977,0.8935146317,0.0102051334,0.01752255316,0.4931506849,0.6301369863,3614.478772,3202.420916,4748.674049,0,1000,2.424657534
0.9,0.01,43,0.3,margin_rolling,73,38596,33964,0.8994455384,0.9001589919,0.8994875146,0.9161910635,0.009288066923,0.008722866321,0.4931506849,0.5205479452,3989.688935,5532.100253,7128,0.3588799906,1000,2.424657534
0.9,0.01,43,0.3,rank_rolling,73,38596,33964,0.899238263,0.8881757155,0.8899855632,0.8925234562,0.009861799252,0.01646652606,0.4794520548,0.602739726,3763.329908,3763.329908,3763.329908,0,1000,2.424657534
0.9,0.01,43,0.3,adaptive_mass_rolling,73,38596,33964,0.8981759768,0.8866446826,0.8880818454,0.8925288541,0.01090341669,0.01853106771,0.5342465753,0.6438356164,3464.486868,3097.287628,4750.485237,0,1000,2.424657534
